DataType=double
version=3
OpenSimVersion=4.2-2021-02-17-5e51ba2f1
endheader
time,thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude
1613732333.653045,-0.06332943714029524,0.09428106720000655,-0.6570186723775667,-0.7452696954807513,-0.05962117237569885,0.9795923069366412,0.1076261072850261,0.7513774590511622,0.214042016104495,-0.009033857844769955,-14.57098770141602,-37.32617950439453,-8.380580902099609,1020.135437011719,-0.002502053303407071,-0.008318608873562509,-0.007475830437755449,-59.11260604858398,0.5127293297263222,-0.4073065942030205,-0.3234449562657815,-0.6830763733615045,0.2251283136185819,0.8410355233146644,0.447391629543466,0.1047328467795338,0.2367725961496353,0.1300374099346912,-10.17007827758789,-38.62043380737305,-1.192024230957031,1019.970520019531,0.00112266832835142,-0.0156170839132775,-0.006657713123100979,-57.69709777832031,0.746702833074677,0.4593542764307281,-0.1862508943871618,0.4435528225666678,0.1308382281123612,-0.8413408651985257,0.4970158384191105,-0.7496484618271488,2.66666774391881,-0.1218158382162641,3.7440185546875,37.2958984375,-2.162458896636963,1020.009733745375,0.0001569168555374798,0.002266995205530807,-0.01146219738279158,-58.03047943115234
1613732333.678045,-0.0633383222442999,0.09436841576921358,-0.6571857168582962,-0.7451105900194829,-0.05191122454629036,0.9768608436231411,0.1182336202557968,1.654779012948744,-0.02321799762434174,-0.06714945442462961,-14.57098770141602,-37.32617950439453,-8.380580902099609,1020.135437011719,0.005275000701780693,-0.01110242980213533,0.003602292450453458,-59.11260604858398,0.5128043352362026,-0.4073729541061653,-0.3233453435600348,-0.6830276548266184,0.2244173544825954,0.847732919697205,0.4454376203569265,0.2334157725008853,0.4852462708950043,0.2168481294117537,-10.18300044365606,-37.95934521160495,-1.973748721758533,1019.970520019531,0.0003074398863267603,-0.008881431636558881,-0.008632389283419164,-57.69709777832031,0.7462274071602426,0.4592169254907121,-0.1866955780662906,0.4443074047028491,0.1352522900167892,-0.8426901500002247,0.4965829432506126,-0.2835128746055292,0.4180036397260189,-0.9257016442095775,3.563265999102636,37.63599434081595,-1.756132285522848,1020.013122558594,0.006256501698768474,0.005700153583193908,-0.006858890681551306,-58.06327056884766
1613732333.703045,-0.06322187993545637,0.09435389292801301,-0.6574252734324602,-0.7449109549072528,-0.05440625721392135,0.9798914789313375,0.1214467365560015,1.715888510621332,-0.5785316824913025,-0.1801100364002005,-15.01138164348522,-37.1767635432437,-8.381491947071281,1020.136170739213,0.002843203920500066,-0.008142196176340901,0.007437665194912975,-59.11917596685284,0.5127450683759689,-0.4072633255375525,-0.3234954021383568,-0.6830664598848922,0.2115717973336911,0.8587520503980415,0.4510180174428584,0.2285926944955706,0.7134578919547232,0.02291048592528341,-10.18452072143555,-37.88156890869141,-2.065717697143555,1019.967956542969,-0.01230512113087465,0.002068624108905802,-0.00303637446579751,-57.67523574829102,0.7455146217265158,0.4591851229382607,-0.1871855137951067,0.4453296920820021,0.1202052948211816,-0.8695265006938226,0.5009764692257636,-0.3227818043761104,0.9330528777983585,-1.449646970176784,3.35914632596568,38.01159835900971,-1.302196913025359,1020.013118831924,-0.009235198283764318,-0.02102053615365251,-0.002158776515569708,-58.06327056884766
1613732333.728045,-0.06308560568445075,0.09437382210409162,-0.6576725005645409,-0.744701697896835,-0.05992882398843978,0.9850688398403287,0.1175889765102378,1.763819238651507,-0.1409303603986428,-0.3650695311099754,-15.67001342773438,-36.95330429077148,-8.382854461669922,1020.137268066406,-0.00254164378782656,-0.003034544994330972,0.00423539076306758,-59.12900161743164,0.5128361134919776,-0.4071327649661461,-0.32358651428598,-0.6830327924211462,0.220622306114473,0.8486068180017647,0.4510285217148094,-0.9438076390286718,-1.878867618506762,-0.5680564787840718,-10.17972872364801,-37.88640831013074,-2.060142678557964,1019.971374511719,-0.002897697990127757,-0.008119342641944598,-0.003120238559963915,-57.70802688598633,0.7452654514806469,0.4587398412528963,-0.1877358875873333,0.4459732086639908,0.1391497827120793,-0.840911770631763,0.4977566879560236,-0.1821675850287439,-0.2466236632013218,0.1302287837074187,3.370903066886809,37.46342075762288,-1.634608043018432,1020.01288705783,0.0102408308986251,0.007434215461453335,-0.005781491615625361,-58.06327056884766
1613732333.753045,-0.06298146272644746,0.09446236734970288,-0.6579338274507196,-0.7444684371644963,-0.05999171617123644,0.985262165981729,0.1125008909226492,1.809937810395727,0.3514739624587397,-0.4436373202659346,-15.18327095584813,-37.11634636626388,-8.184062805842085,1020.137268066406,-0.002413307780859776,-0.002914876776166188,-0.0001342314687813803,-59.12900161743164,0.5132170590261947,-0.4074432053937772,-0.3231752330415024,-0.6827562076623817,0.2414093410637153,0.842686359228414,0.4518676478699277,-0.04512710744891707,0.8400580979896719,-0.3292303260985401,-9.812778472900391,-38.25698852539062,-1.633232116699219,1019.970270866508,0.01751627679921764,-0.01392842443198443,-0.002307289677393432,-57.69861469744158,0.7448894408660188,0.4587512578408879,-0.1878296548823599,0.4465501331621904,0.1477563240773882,-0.8212108905297505,0.4912342680155424,-0.2616505679866032,-1.897707333968312,-1.084680026389142,3.37443733215332,37.29862976074219,-1.734536170959473,1020.012456146898,0.01830812006017485,0.02710717012469636,-0.01221296670804175,-58.05787837024629
1613732333.778045,-0.06287675006730215,0.09455568395909734,-0.6581980394474086,-0.744231867089765,-0.05313757458374009,0.9777791561834466,0.1152995970757254,1.299130013633358,0.2648584971711065,-0.3754390776157379,-14.56782913208008,-37.3224983215332,-7.932708740234375,1020.133408497791,0.004638920642065308,-0.01047146499904852,0.003392813041856465,-59.0949314113847,0.5133315910996652,-0.4072608420617362,-0.3232745075090077,-0.6827319208151335,0.2050252186809889,0.8435536016755387,0.4548060318251831,0.03691781387606474,1.688905352104797,-0.5131386438462074,-10.18111173494943,-38.2459814873291,-2.055449457078119,1019.968811035156,-0.01842462126844992,-0.01308727019847377,0.0004625651694619868,-57.68616485595703,0.7441792564520783,0.4589317978842987,-0.1879843525506814,0.4474823612826127,0.1180247642527536,-0.8509958894060549,0.5065678538689635,-1.859946295186422,0.08137963182773611,-2.270425796508789,3.196906594440238,37.80133761610759,-1.533843654100644,1020.012451171875,-0.01247346268398174,-0.002572114645407795,0.003566623839626271,-58.05780410766602
1613732333.803045,-0.06282227957376173,0.09460208618566175,-0.6583950698175238,-0.744056266626161,-0.05286216978952023,0.9746401761165455,0.1096451674480872,1.182928204536438,0.4292876350755462,-0.2217027180911369,-14.74548832487184,-36.96587122278361,-7.935176612495128,1020.132934570312,0.004996846294486595,-0.01366792190556924,-0.00172716048529791,-59.09074783325195,0.5134436394188403,-0.4070406959877587,-0.3234289974875061,-0.6827057691653682,0.2131926151861027,0.8434820556124447,0.4479018094300563,-0.5245458457811955,-1.372483939052635,-0.2381754434784574,-10.1862907409668,-38.24582672119141,-2.061386108398438,1019.967457800033,-0.01214729895780688,-0.01339851707523567,-0.007590813075493724,-57.67511644876292,0.7433741241595189,0.4587919977328673,-0.1888750454189453,0.4485877475508546,0.1089757677237005,-0.8575321413287175,0.5046474527879101,-0.4296991430903667,0.500907329017657,-0.119570978504786,2.990986824035645,38.38443374633789,-1.301058292388916,1020.012161217118,-0.02139042818474459,-0.008841585621669092,0.002059577356225821,-58.05780410766602
1613732333.828045,-0.06277679820867381,0.09465531893225439,-0.6585411971196271,-0.7439240116238028,-0.05838134364887465,0.9856524146958625,0.1126987807311418,0.5478504939357621,0.2869665044793889,-0.139530230209962,-14.93601989746094,-36.58340454101562,-7.937823295593262,1020.134526558549,-0.0004269193529878434,-0.002696941994189505,0.001730102384906194,-59.10092874016376,0.5136409301084338,-0.4072609870207347,-0.3231836922477829,-0.6825421462693724,0.2378694147941427,0.8552681248825137,0.4482998256157387,-0.2224527063246037,0.2898165477526149,-0.08768205110780945,-9.826449338712496,-38.25657999388986,-1.648902915941607,1019.965942382812,0.0145531278185769,-0.001474054371305333,-0.006262799349495972,-57.65884017944336,0.7430587246481789,0.4583024068160255,-0.1894610788714685,0.4493629015561057,0.1335459670932671,-0.8459938026573225,0.5046879903339472,1.125056126005914,0.2668398335184017,0.7254318614943478,3.181699713940251,38.0195592157239,-1.518351651192404,1020.011992361478,0.003658757056280599,0.002499985955604466,0.001647205125158977,-58.05505404804455
1613732333.853045,-0.06272456876433201,0.09468375462628834,-0.6585911738368218,-0.743880554084383,-0.05744603739379414,0.9826480839773868,0.1141355891084842,0.3358209656072665,-0.2794108599068554,-0.2464631339151921,-15.3019905090332,-36.58207321166992,-7.937709808349609,1020.13353249717,8.433978170727303e-05,-0.004081837227713465,0.002055048853812145,-59.09543746197976,0.5137382665551159,-0.4070864582246521,-0.3231766041820135,-0.6825763468483275,0.2113346869175679,0.8508546142822607,0.4542991826886869,-0.3699058151553537,1.817730968374844,0.1479966926425099,-9.812778472900391,-38.25698852539062,-1.633232116699219,1019.963256835938,-0.01158980915806977,-0.005704293244876717,-0.0004534054365234115,-57.63697814941406,0.7427385455848612,0.4579550816278121,-0.1898884543120743,0.4500654815748985,0.120583975134186,-0.8597955307974492,0.5104367503966456,-0.2436089397616791,0.01987434114373035,-0.3794297471534663,3.369813919067383,37.6596565246582,-1.732684135437012,1020.011840820312,-0.009121720324719215,-0.01145986107928417,0.007084817475936245,-58.05234146118164
1613732333.878046,-0.06255984086723823,0.09457806832565034,-0.6586921193821682,-0.7438184901217685,-0.05993559753004764,0.9817217235933129,0.1161894272549879,0.9816267561682571,-0.5204035764596087,-0.01744724687805471,-15.3019905090332,-36.58207321166992,-7.937709808349609,1020.132141113281,-0.001842358072773664,-0.006538875445703354,0.005494461751171766,-59.08528137207031,0.5138312609384985,-0.4068341212346535,-0.3232015722892079,-0.6826449846881246,0.204068191017238,0.8540250474979476,0.4682914001218588,-0.8751176330549353,-1.270979435342576,0.5722939731250664,-9.814441703474278,-38.5989050469623,-1.629166243035816,1019.963256835938,-0.01848315899160093,-0.002428940682617148,0.01316172095047191,-57.63697814941406,0.7422902720373831,0.4575875476282162,-0.1908949849468495,0.4507520687505011,0.09757921609169287,-0.8780223348291316,0.532178425575937,-0.8845384813966221,2.032938179794816,2.03014483778184,3.367654203560436,37.82829965632275,-1.731819224616728,1020.011669753738,-0.0311035260407401,-0.02947502720924262,0.02892032326916172,-58.05234146118164
1613732333.903046,-0.06235224704893822,0.09449436560650289,-0.6588645973959961,-0.743693783254735,-0.05609833977205936,0.9832108284886629,0.1119560145733714,0.8694823977168497,0.03502243742823261,-0.4496072077253987,-15.29772567749023,-36.9472770690918,-7.487222671508789,1020.132887092714,0.002091146256010908,-0.005215507824156957,0.001775963269089672,-59.08988747352405,0.5141121273784971,-0.4064586073838825,-0.3229949474761897,-0.6827549011499072,0.1912707395660957,0.8796224681648558,0.5012645947667219,-2.715212915037764,0.6829442279975682,-0.09179511341714441,-9.814550399780273,-38.62125015258789,-1.628900527954102,1019.966674804688,-0.03088945708159284,0.02353584699517734,0.04526014579254577,-57.66430282592773,0.7420964120340656,0.4566903986046777,-0.1929089236481724,0.4511240117349994,0.08231004862883887,-0.9101834106932116,0.5650497231013845,-1.019052698303519,2.047805232535814,7.256905847576684,3.365190505981445,38.02067947387695,-1.730832576751709,1020.011465874351,-0.04299989867074256,-0.0611880162330304,0.06169681582359663,-58.05222969967468
1613732333.928046,-0.06213017584329555,0.09447078089706212,-0.6590244575767611,-0.743573716831888,-0.04265503852663332,0.9720055693470683,0.1083568161026366,1.08660667192731,0.08673720123390147,-1.121863170465712,-15.29772567749023,-36.9472770690918,-7.487222671508789,1020.133911132812,0.01574870492523961,-0.01645526691071134,-0.001412026531433006,-59.09621047973633,0.5145768682300608,-0.4048230883668192,-0.3231740224191768,-0.6832915117363084,0.09476152280580026,0.8935901931754194,0.5489674942564926,-7.953558540357118,-2.652981543238263,-0.8431664783404944,-9.811313183226501,-37.95540857392346,-1.636818372642975,1019.966005396418,-0.1251229630820433,0.0382151698209607,0.09054891477720857,-57.65931015591696,0.743053556598669,0.4557838657247753,-0.1950435196025821,0.4495431130705499,0.02781337751509981,-0.9988732974555157,0.7207932976161563,-5.374106302510382,-7.451674575732631,17.71897181126067,3.36983858733129,37.65772836579942,-1.732694254136416,1020.011047363281,-0.09171525404436216,-0.1490456618298006,0.2174430868733543,-58.046875
1613732333.953046,-0.06189917612518417,0.09448013402123802,-0.6592619234983849,-0.7433812578784627,-0.04220782327531477,0.9726747080905683,0.1135170510412416,1.450836989664667,-0.5463948653869275,-1.041924628581362,-14.56782913208008,-37.3224983215332,-7.932708740234375,1020.135620117188,0.01644769359454239,-0.01584274261688259,0.00437569409943245,-59.11260604858398,0.5165715801968994,-0.4023829343285755,-0.3222510557121218,-0.6836617571284236,-0.02720994174856555,0.9625358671907764,0.6414076351310614,-17.90054361384973,-14.29324861636294,-4.313053089307379,-9.811008453369141,-37.89273071289062,-1.637563705444336,1019.965942382812,-0.2437346517433401,0.1090853133896653,0.1778779992963339,-57.65884017944336,0.7444400361288573,0.4550374124823873,-0.1998728319317193,0.4458704066294337,-0.1824732672086994,-1.16456686267039,0.9076636834151263,-19.04760736820324,1.377149597068502,34.93591821466929,3.37443733215332,37.29862976074219,-1.734536170959473,1020.01074702309,-0.2902971013108092,-0.3117222643111502,0.4067594925021633,-58.046875
1613732333.978046,-0.0617534781203212,0.09446527051946266,-0.65953952592204,-0.7431489947808886,-0.05194277779179697,0.9923038118804378,0.10832461030558,1.259789550664535,-0.4695713381388239,-0.847750810511172,-14.56782913208008,-37.3224983215332,-7.932708740234375,1020.135620117188,0.006804254774810109,0.003709658013756556,-9.258022814859906e-05,-59.11260604858398,0.5213206824495447,-0.3993912026273884,-0.3186899805760146,-0.6834800470337828,-0.04100788347842056,0.9373974082384866,0.7514722867926036,-33.03223766012383,-25.99109500113675,-10.41756941780456,-10.14478164741991,-38.2067715999561,-2.014508106550533,1019.9650738356,-0.2539624666905305,0.08821414668483443,0.2786125575071478,-57.65397835071057,0.7452848584272581,0.4515669232839526,-0.2145665260754327,0.4410868742721022,-0.248010475186506,-1.201090466594154,0.8711218557535586,-31.26325098557764,35.19253925028832,62.48961868302895,3.538832318651478,37.29712656432449,-1.531967283144557,1020.0107421875,-0.3262825681232268,-0.3416432302638915,0.3761598813910182,-58.046875
1613732334.003046,-0.06146302055569557,0.09458060564055039,-0.6595239773634293,-0.7431721838946652,-0.06952244422581745,0.9937484727062186,0.1025848765741305,-2.056939686479364,-1.500294623199204,-1.600245401289182,-14.93806838989258,-36.95596694946289,-8.383081436157227,1020.135620117188,-0.01021645842114646,0.00518734939072067,-0.005829803693176907,-59.11260604858398,0.5282080611534962,-0.3957672908222013,-0.3118344250137182,-0.6834522468772045,0.09312677493847291,0.9906384547605139,0.7826368281671393,-45.65028159175698,-23.48190651580842,-10.67103332036074,-10.1862907409668,-38.24582672119141,-2.061386108398438,1019.965212064575,-0.1177230764996078,0.1491512196015438,0.2954349188195153,-57.65582419067732,0.749017003161463,0.4473783598796407,-0.2317304110249127,0.4302504546553201,-0.2670305441204331,-1.321509725886141,0.6783495287082302,-12.86994731227407,-19.85812056047929,101.1085871059492,3.731551170349121,37.29536437988281,-1.294497489929199,1020.010452914158,-0.3047308376910586,-0.4548615616748552,0.1910881614910829,-58.04169339126937
1613732334.028046,-0.06112928188342178,0.09460781626450594,-0.658883482341317,-0.7437641444277157,-0.08174609676584577,0.9570798438295381,0.1114690489814747,-2.872263634443079,-2.104188323357005,-0.8291154463971677,-14.93806838989258,-36.95596694946289,-8.383081436157227,1020.133062609017,-0.02177138823522356,-0.03125026443434844,0.001381519476703366,-59.09178996645579,0.5354066039959768,-0.3899578304327475,-0.3034222371924713,-0.6849867122745532,0.2247822082350852,1.013261209282322,0.7297997293510673,-61.90251826346105,-4.170430626823735,-10.92007794916905,-9.82899284362793,-37.88238525390625,-2.502592086791992,1019.965515136719,0.01616456369949132,0.1828195240795057,0.2231633458495324,-57.65884017944336,0.7627203442330224,0.4427600671882924,-0.235572476331783,0.4081859991725786,-0.2391932722821272,-1.286379783162257,0.8284042994442148,19.96393915286403,-63.24957403556326,122.4323931820975,4.967297738750104,37.46576732195041,-0.8378381470644627,1020.010284070805,-0.2413249936960593,-0.4216221957840807,0.3365257577207968,-58.04140853881836
