time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
1.16,0.0909899,-0.0189743,-0.0126404,0.583192,1.02934,0.0445568,-0.314273,0.0416756,0.0152192,0.314874,-0.0436222,-0.0539754,-0.0545199,-0.103731,0.168678,-0.075187,-0.0321945,-0.155334
1.17,0.0907565,-0.0213775,-0.0138142,0.583035,1.02726,0.0446052,-0.327559,0.0434943,0.0200241,0.313377,-0.0441463,-0.0484483,-0.0533116,-0.0673658,0.173154,-0.0694844,-0.0313935,-0.151215
1.18,0.0916861,-0.0225141,-0.0170139,0.581918,1.02575,0.0440923,-0.337826,0.0430009,0.019874,0.324026,-0.0432549,-0.0478371,-0.0582028,-0.0613243,0.172591,-0.0688202,-0.031415,-0.150867
1.19,0.0890464,-0.0254886,-0.0236752,0.582892,1.02354,0.0440283,-0.350665,0.0419369,0.0311458,0.311404,-0.0467641,-0.0301651,-0.0547942,-0.0136649,0.181467,-0.0558722,-0.0271842,-0.137339
1.2,0.088047,-0.0266404,-0.0261458,0.582361,1.02199,0.0436599,-0.358902,0.0416446,0.0309075,0.318071,-0.0458683,-0.0297414,-0.0586865,-0.00989977,0.181066,-0.0557378,-0.0272609,-0.137011
1.21,0.0860232,-0.0278926,-0.0284464,0.582099,1.02055,0.0432047,-0.366508,0.0410338,0.0307933,0.322999,-0.0451608,-0.02894,-0.0622326,-0.00685792,0.18088,-0.0556242,-0.0273112,-0.136452
1.22,0.08303,-0.0292387,-0.0308313,0.582088,1.01912,0.042754,-0.373682,0.0403749,0.0308808,0.326317,-0.0442799,-0.0277394,-0.0656391,-0.00483577,0.180802,-0.0557884,-0.0272685,-0.135638
1.23,0.0834774,-0.029115,-0.0416619,0.582409,1.01804,0.042176,-0.383815,0.0337539,0.0351207,0.322807,-0.0459785,-0.0143445,-0.0703646,-0.00589447,0.184013,-0.0615617,-0.0256202,-0.126695
1.24,0.0784169,-0.0303456,-0.0428292,0.583498,1.01641,0.0415461,-0.390067,0.0337783,0.0357296,0.323127,-0.0444212,-0.0138251,-0.0736995,-0.00609658,0.183707,-0.062232,-0.0252193,-0.126269
1.25,0.0852425,-0.0285791,-0.0495795,0.584235,1.01644,0.0403385,-0.402754,0.0254924,0.0475052,0.316852,-0.0420902,-0.00323743,-0.0863855,-0.0223997,0.182358,-0.0795158,-0.0185633,-0.118536
1.26,0.0928062,-0.0262134,-0.0484931,0.58567,1.01632,0.0392706,-0.416536,0.0210501,0.0552535,0.309893,-0.0358178,-0.00290839,-0.101239,-0.0408051,0.183932,-0.0936346,-0.0142405,-0.118121
1.27,0.0967488,-0.02476,-0.0545267,0.587052,1.01617,0.0385009,-0.426562,0.0147926,0.0547595,0.304075,-0.0334379,9.94988e-05,-0.114818,-0.0582853,0.184473,-0.105936,-0.0142303,-0.116808
1.28,0.103003,-0.0227615,-0.0508752,0.588044,1.01621,0.0375054,-0.435743,0.0125239,0.0594974,0.298636,-0.0273467,-0.000556489,-0.136045,-0.0804267,0.179975,-0.121628,-0.00974474,-0.117632
1.29,0.106969,-0.0218887,-0.0573339,0.589336,1.01633,0.0367778,-0.44241,0.00681083,0.0573708,0.293858,-0.0259073,0.00144877,-0.155651,-0.101552,0.176966,-0.134722,-0.00864537,-0.117742
1.3,0.110549,-0.0190163,-0.0545311,0.591199,1.01677,0.0354709,-0.44691,0.00305066,0.0602329,0.289751,-0.0192142,0.000394271,-0.178631,-0.122056,0.16801,-0.145343,-0.00315698,-0.119526
1.31,0.114942,-0.016816,-0.0608082,0.593087,1.01768,0.0345599,-0.449563,-0.0043827,0.0568484,0.284312,-0.016339,0.00222438,-0.204637,-0.144481,0.158237,-0.155389,-0.000639413,-0.120127
1.32,0.127501,-0.00970878,-0.0597659,0.594875,1.01809,0.0333224,-0.440269,-0.0131606,0.0399386,0.278703,-0.00430019,-0.00659739,-0.278874,-0.185701,0.176744,-0.143333,0.0132137,-0.136686
1.33,0.127502,-0.00646004,-0.0598228,0.597263,1.01929,0.0317801,-0.438345,-0.0197637,0.0456771,0.273199,0.000977943,0.0016041,-0.304224,-0.20029,0.152622,-0.153026,0.025149,-0.130923
1.34,0.132898,-0.00556439,-0.0582334,0.599463,1.02102,0.0302466,-0.432609,-0.0234482,0.0386588,0.262845,0.00441513,0.00125747,-0.346004,-0.217209,0.121903,-0.156482,0.0325447,-0.131852
1.35,0.141158,-0.00496284,-0.057203,0.601494,1.02285,0.0287215,-0.423348,-0.0276597,0.0264007,0.24927,0.00769922,0.00217819,-0.398782,-0.233848,0.0917267,-0.154255,0.0386204,-0.133225
1.36,0.149133,-0.0033726,-0.052566,0.603351,1.02448,0.0270564,-0.410596,-0.0316532,0.0133234,0.234607,0.0123065,0.00343129,-0.456765,-0.247735,0.0627264,-0.147675,0.0456133,-0.134331
1.37,0.158254,-0.00264884,-0.0512172,0.605088,1.02613,0.0249048,-0.392668,-0.0392939,-0.00407845,0.217426,0.0159954,0.00690549,-0.523611,-0.260949,0.0261248,-0.13949,0.052044,-0.13365
1.38,0.144828,0.0208956,-0.0519134,0.605879,1.02414,0.0221072,-0.3279,-0.0811387,-0.0571998,0.227687,0.0432573,-0.000921856,-0.642003,-0.278554,0.0366641,-0.113946,0.0900935,-0.133242
1.39,0.152391,0.01888,-0.0544244,0.607029,1.02621,0.0203299,-0.3075,-0.0909517,-0.0660128,0.211854,0.0431393,0.00349401,-0.697817,-0.290011,-0.0225153,-0.115105,0.103919,-0.129648
1.4,0.157397,0.0189449,-0.0520143,0.607908,1.02773,0.0182969,-0.283131,-0.10142,-0.0817191,0.195309,0.0458798,0.00369782,-0.755912,-0.293557,-0.0695775,-0.10382,0.105527,-0.129215
1.41,0.160742,0.0215287,-0.0502092,0.608713,1.02913,0.0160882,-0.256749,-0.114543,-0.0952886,0.179698,0.0515887,0.00514231,-0.811532,-0.295448,-0.111604,-0.0923229,0.101316,-0.12707
1.42,0.16426,0.0244106,-0.0484965,0.609259,1.03083,0.0143859,-0.228971,-0.12638,-0.105588,0.162547,0.0568545,0.00636189,-0.866011,-0.295398,-0.146122,-0.0815697,0.0928286,-0.124687
1.43,0.167186,0.0279337,-0.0485861,0.609155,1.03231,0.0124235,-0.197614,-0.139269,-0.111985,0.145048,0.0634232,0.00695904,-0.921708,-0.29301,-0.172112,-0.07021,0.0788998,-0.122092
1.44,0.155148,0.0497786,-0.0525504,0.608901,1.03268,0.0102733,-0.146475,-0.164541,-0.0999518,0.141429,0.0880979,-0.00415713,-0.979214,-0.281968,-0.182802,-0.0588947,0.0403596,-0.119687
1.45,0.161579,0.0428917,-0.0457732,0.608392,1.035,0.00804339,-0.127255,-0.160927,-0.102832,0.123755,0.083662,-0.00460345,-1.01451,-0.28396,-0.186204,-0.0592552,0.0378389,-0.11975
1.46,0.16573,0.0363478,-0.0433788,0.608432,1.0372,0.00633908,-0.103798,-0.159631,-0.107717,0.104815,0.0791483,-0.00101313,-1.05031,-0.280687,-0.181965,-0.0523977,0.0294177,-0.118255
1.47,0.167606,0.0324229,-0.0368541,0.608419,1.03935,0.00471759,-0.078313,-0.156311,-0.110355,0.086044,0.0769789,0.0029088,-1.08318,-0.273761,-0.169593,-0.0426244,0.0181259,-0.116126
1.48,0.170074,0.027858,-0.0342528,0.607662,1.04139,0.00317612,-0.0501497,-0.153733,-0.11138,0.0665768,0.07415,0.00914955,-1.11517,-0.265913,-0.150487,-0.0339593,0.00473789,-0.112239
1.49,0.157676,0.0341519,-0.0318407,0.60722,1.0425,0.0019821,-0.010739,-0.148773,-0.0929244,0.0569711,0.0815353,0.0157933,-1.13848,-0.243943,-0.111266,-0.0246205,-0.0260077,-0.103601
1.5,0.161878,0.0292283,-0.0268467,0.606257,1.04439,0.000483489,0.0122641,-0.144692,-0.096075,0.0411976,0.0779575,0.0161442,-1.15825,-0.244043,-0.104725,-0.0233214,-0.030421,-0.103105
1.51,0.156647,0.0248524,-0.0249085,0.605457,1.0454,-0.000801842,0.0427108,-0.138729,-0.0950145,0.0281295,0.0743663,0.0241653,-1.17215,-0.230167,-0.0788825,-0.0132672,-0.0413691,-0.0979693
1.52,0.15867,0.0232653,-0.0133921,0.604566,1.04702,-0.00242003,0.0644187,-0.132136,-0.0950476,0.0134351,0.073795,0.0240877,-1.17999,-0.228389,-0.0710852,-0.0102331,-0.0426657,-0.0974691
1.53,0.156388,0.017318,-0.0113681,0.603476,1.04791,-0.00367346,0.0941964,-0.125611,-0.0963474,-0.00342804,0.0683094,0.0331591,-1.1888,-0.214644,-0.049902,0.000128556,-0.047674,-0.092321
1.54,0.160197,0.017367,-0.00714941,0.601992,1.04961,-0.00520212,0.111429,-0.124179,-0.0969701,-0.0162194,0.0697644,0.0330382,-1.1811,-0.219353,-0.0470541,0.000241883,-0.0476662,-0.0920235
1.55,0.154184,0.0161478,0.00441417,0.601011,1.04946,-0.00632714,0.139184,-0.115304,-0.0932804,-0.0304288,0.067944,0.0381554,-1.18079,-0.200753,-0.0283019,0.0152967,-0.0468268,-0.0886103
1.56,0.145486,0.0121515,0.00631581,0.600226,1.0499,-0.0072724,0.166972,-0.109389,-0.0925237,-0.041467,0.0636222,0.0478249,-1.16785,-0.181932,-0.0130239,0.01897,-0.0426591,-0.0800242
1.57,0.150278,0.0122805,0.010162,0.598606,1.05052,-0.00831536,0.185131,-0.108721,-0.0935132,-0.0547174,0.0645368,0.0476855,-1.15824,-0.187274,-0.0107242,0.0187517,-0.0425129,-0.0797648
1.58,0.139732,0.00708609,0.0153532,0.597765,1.0504,-0.00925386,0.213088,-0.102396,-0.0975218,-0.0680857,0.0576984,0.0576116,-1.13438,-0.162129,0.000117307,0.029373,-0.0325394,-0.0711372
1.59,0.139196,0.00895136,0.0202408,0.596708,1.05066,-0.0103382,0.229612,-0.102759,-0.0975096,-0.0797854,0.0602384,0.0563824,-1.10839,-0.160376,0.00416198,0.0336727,-0.0304793,-0.0709252
1.6,0.137661,0.00977878,0.0209262,0.595662,1.05069,-0.0110897,0.246189,-0.103124,-0.0978405,-0.0915802,0.0614986,0.0583109,-1.08013,-0.155361,0.00894853,0.0401675,-0.0282268,-0.0689191
1.61,0.135716,0.0112276,0.0243674,0.593945,1.05037,-0.0118726,0.262427,-0.103428,-0.0976418,-0.103084,0.0627875,0.0604377,-1.04904,-0.148654,0.0135489,0.047122,-0.0257605,-0.0666351
1.62,0.1333,0.0128217,0.0248607,0.592266,1.04966,-0.0125676,0.278965,-0.105026,-0.0992646,-0.114836,0.0643777,0.0633851,-1.01345,-0.142249,0.0186652,0.0540155,-0.0246678,-0.0638341
1.63,0.129559,0.0148862,0.0264258,0.591142,1.04855,-0.0131606,0.295062,-0.10716,-0.101162,-0.126502,0.0665527,0.0648947,-0.972828,-0.135125,0.024052,0.06233,-0.0244996,-0.0618127
1.64,0.125822,0.0173909,0.025524,0.589727,1.04731,-0.0136793,0.30979,-0.110117,-0.103716,-0.137342,0.0695044,0.0662396,-0.929572,-0.128003,0.0288885,0.070104,-0.0257231,-0.0596026
1.65,0.121643,0.0210546,0.0255074,0.588229,1.04605,-0.0141878,0.322201,-0.113918,-0.106249,-0.147421,0.0734378,0.066226,-0.88303,-0.120081,0.0326279,0.077745,-0.0282397,-0.0577983
1.66,0.117166,0.0250136,0.0242722,0.587162,1.04468,-0.01442,0.332936,-0.118,-0.110613,-0.157799,0.077575,0.0661141,-0.833065,-0.111913,0.0354262,0.0848702,-0.0324429,-0.0556017
1.67,0.112506,0.0296919,0.0238927,0.586095,1.04303,-0.0146753,0.34245,-0.122584,-0.115662,-0.168827,0.0822771,0.0654378,-0.777826,-0.103191,0.03701,0.0926087,-0.0378814,-0.0532785
1.68,0.109007,0.0207486,0.0310946,0.584683,1.04294,-0.0148958,0.33726,-0.110401,-0.124215,-0.183698,0.0690384,0.0668362,-0.691411,-0.0849253,0.00925832,0.0782637,-0.0529924,-0.0377336
1.69,0.106028,0.0271981,0.0246281,0.584021,1.03978,-0.0147698,0.350342,-0.11651,-0.132165,-0.197594,0.0768577,0.0626782,-0.648298,-0.0772785,0.0196607,0.0958397,-0.0630603,-0.0393567
1.7,0.100169,0.0356341,0.0264672,0.583825,1.03752,-0.0151228,0.355574,-0.122979,-0.131308,-0.208498,0.0853512,0.0605626,-0.589334,-0.0683074,0.0252883,0.110449,-0.0683606,-0.0380478
1.71,0.102848,0.0325983,0.0281267,0.582424,1.03757,-0.0149988,0.335867,-0.113425,-0.128264,-0.222498,0.0797551,0.0598847,-0.492273,-0.0650133,-0.00628993,0.100561,-0.0784174,-0.0239285
1.72,0.100186,0.039312,0.0237698,0.58173,1.03441,-0.0143737,0.347772,-0.117492,-0.13323,-0.236467,0.0873108,0.0568052,-0.451501,-0.0574331,0.00732926,0.119063,-0.0864958,-0.0251866
1.73,0.0942454,0.0487972,0.0277914,0.580915,1.03137,-0.0145993,0.351237,-0.123933,-0.122283,-0.248005,0.0959202,0.0575532,-0.388149,-0.0480973,0.0190258,0.136163,-0.0846998,-0.0233546
1.74,0.0909364,0.0563182,0.0268286,0.580502,1.02941,-0.014725,0.340512,-0.127294,-0.105448,-0.258919,0.103607,0.0610562,-0.30299,-0.0444343,0.0116443,0.139047,-0.0748575,-0.0174686
1.75,0.0903344,0.0597313,0.0195541,0.580215,1.02704,-0.0140599,0.347721,-0.125968,-0.106438,-0.271156,0.108347,0.0628558,-0.264731,-0.04387,0.0174593,0.144859,-0.0759791,-0.0158764
1.76,0.085606,0.0651608,0.0210806,0.580524,1.02466,-0.0140655,0.335296,-0.128938,-0.086558,-0.282082,0.112484,0.0664613,-0.185012,-0.0371343,0.017716,0.1541,-0.0629199,-0.0121256
1.77,0.0952631,0.0679084,0.0244753,0.580713,1.02368,-0.0139317,0.302338,-0.129558,-0.0795937,-0.306683,0.112514,0.0648849,-0.0954993,-0.0355909,-0.0157,0.153714,-0.0569025,-0.00802352
1.78,0.0907166,0.0689333,0.0298547,0.580767,1.02068,-0.0136757,0.309445,-0.129171,-0.073066,-0.317883,0.110877,0.0666969,-0.0662115,-0.0309998,0.00372844,0.16485,-0.0579111,-0.00732502
1.79,0.0868534,0.0705417,0.0319192,0.581176,1.01805,-0.0130907,0.31113,-0.129792,-0.0573066,-0.32858,0.109206,0.0755659,-0.0334238,-0.0285352,0.0165421,0.173242,-0.0514856,-0.00189497
1.8,0.0870144,0.0714097,0.0343627,0.580506,1.01644,-0.012993,0.320094,-0.128891,-0.0568365,-0.337825,0.108697,0.0755752,-0.0283318,-0.0329914,0.0170856,0.172823,-0.0512752,-0.00177291
1.81,0.082764,0.0758717,0.0382322,0.581349,1.01404,-0.0125546,0.315133,-0.133763,-0.0375903,-0.348144,0.109233,0.0835688,0.00412939,-0.0306896,0.0280956,0.185167,-0.0420067,0.00365345
1.82,0.0807488,0.0772902,0.0397059,0.581426,1.01248,-0.0120291,0.320722,-0.132976,-0.0372109,-0.356516,0.108507,0.0838149,0.00731232,-0.0349127,0.0279616,0.184773,-0.0417892,0.00393633
1.83,0.0774615,0.0787607,0.0412774,0.58194,1.01077,-0.0116246,0.324571,-0.132001,-0.0364889,-0.36445,0.107753,0.0842617,0.00935119,-0.0389251,0.0274812,0.18454,-0.0413202,0.00429977
1.84,0.0804869,0.079501,0.0479078,0.58237,1.00999,-0.0108992,0.32084,-0.133479,-0.0246816,-0.376867,0.102727,0.094661,0.00505975,-0.0467337,0.0136786,0.188822,-0.0335543,0.0108212
1.85,0.0754223,0.0812434,0.0484193,0.584005,1.00846,-0.00996968,0.321246,-0.131988,-0.0244659,-0.383076,0.102284,0.095143,0.00467205,-0.0500973,0.0127713,0.188668,-0.0334013,0.0111905
1.86,0.0845166,0.0804108,0.0496899,0.584135,1.00875,-0.0086845,0.31785,-0.128594,-0.0186367,-0.396925,0.0968321,0.10554,-0.018197,-0.0649344,-0.0128952,0.189533,-0.0297852,0.0180243
1.87,0.0916862,0.0782389,0.0525506,0.58526,1.00866,-0.00796917,0.313219,-0.123922,-0.019224,-0.40983,0.0911254,0.108991,-0.0417086,-0.0809084,-0.0311188,0.191875,-0.0329318,0.0211031
1.88,0.0967343,0.0744416,0.0578179,0.587228,1.00871,-0.00708901,0.308872,-0.118053,-0.0193425,-0.420435,0.0822713,0.112051,-0.0668495,-0.0985082,-0.0471966,0.190925,-0.0369811,0.0246808
1.89,0.101217,0.0696799,0.0604388,0.589436,1.00881,-0.00590811,0.305983,-0.110227,-0.021194,-0.42897,0.0734174,0.115519,-0.0935211,-0.118028,-0.062147,0.188058,-0.0429956,0.0294303
1.9,0.104092,0.0654358,0.0663148,0.591507,1.00909,-0.0046455,0.303477,-0.104041,-0.0204385,-0.434739,0.0638223,0.116161,-0.118913,-0.137237,-0.0747739,0.184018,-0.0476902,0.0330194
1.91,0.10794,0.0606914,0.0661312,0.593518,1.00975,-0.003216,0.301373,-0.0956112,-0.0219441,-0.439059,0.0568671,0.119892,-0.145591,-0.160188,-0.085924,0.175571,-0.0536834,0.0392088
1.92,0.112041,0.0567544,0.074789,0.595865,1.01081,-0.00226763,0.29821,-0.0909966,-0.0188521,-0.442207,0.0463961,0.118594,-0.175413,-0.186716,-0.0956218,0.16507,-0.058309,0.0431147
1.93,0.122944,0.0495818,0.0775854,0.598701,1.01126,-0.000577789,0.302318,-0.077881,-0.020721,-0.433799,0.0356911,0.10323,-0.240588,-0.255511,-0.072977,0.180293,-0.0953884,0.0620984
1.94,0.12253,0.0455731,0.0782847,0.601443,1.01259,0.000818271,0.297795,-0.0719462,-0.00802482,-0.432298,0.0288475,0.111534,-0.25691,-0.278245,-0.0848973,0.160532,-0.0889247,0.0737941
1.95,0.127617,0.0434525,0.0779042,0.603861,1.01433,0.00213575,0.289828,-0.066935,-0.00517219,-0.42726,0.0249138,0.11137,-0.277799,-0.316794,-0.0896083,0.132085,-0.0911474,0.0826767
1.96,0.136282,0.0444596,0.0817525,0.605655,1.01618,0.00330032,0.278064,-0.0657618,-0.00216019,-0.41744,0.0216816,0.106043,-0.301094,-0.370314,-0.0885375,0.101554,-0.0955871,0.0910725
1.97,0.133634,0.0438265,0.0922899,0.605858,1.01425,0.00498438,0.288088,-0.0628012,-0.0060402,-0.35861,0.00934822,0.0716731,-0.345875,-0.504034,-0.0592624,0.13671,-0.118069,0.153367
1.98,0.136455,0.0393873,0.0960859,0.608213,1.01632,0.00648077,0.277358,-0.0562114,-0.00014562,-0.341024,-0.00256953,0.0629459,-0.360176,-0.552036,-0.0637343,0.0776391,-0.112698,0.166007
1.99,0.142625,0.0387621,0.0939291,0.609857,1.01787,0.00820266,0.262061,-0.0519896,-0.000290074,-0.319216,-0.00766733,0.0507172,-0.370631,-0.615079,-0.0563038,0.0281954,-0.112984,0.173842
2,0.148024,0.0367387,0.0933507,0.610949,1.01915,0.00952926,0.247715,-0.0468684,-0.000240305,-0.293474,-0.0146598,0.0377714,-0.380923,-0.679949,-0.0454024,-0.0173364,-0.112802,0.177874
2.01,0.152496,0.0331658,0.0911994,0.611511,1.0201,0.0114822,0.234835,-0.0392656,-0.000351492,-0.264313,-0.0239297,0.0249409,-0.389159,-0.746131,-0.0330113,-0.063788,-0.111469,0.177443
2.02,0.155044,0.0281518,0.0903605,0.612191,1.02116,0.0133054,0.22152,-0.0306105,-0.00163289,-0.23186,-0.035144,0.0128599,-0.394704,-0.81042,-0.019015,-0.110249,-0.109928,0.172129
2.03,0.154854,0.0223419,0.0922412,0.612841,1.02214,0.0157505,0.208967,-0.0206301,-0.00539469,-0.195456,-0.0499088,0.00226637,-0.397126,-0.872259,-0.00354541,-0.155187,-0.108338,0.161115
2.04,0.15385,0.0159185,0.0911097,0.613061,1.02352,0.0173019,0.196774,-0.0114185,-0.00921197,-0.159811,-0.0607204,-0.00604729,-0.396057,-0.926755,0.00860089,-0.188179,-0.105538,0.146643
2.05,0.151119,0.00983924,0.089425,0.612864,1.02469,0.0195888,0.186098,-0.00167311,-0.0123784,-0.123672,-0.0709795,-0.0128039,-0.391651,-0.976348,0.0196327,-0.209139,-0.101429,0.126759
2.06,0.150803,0.00724109,0.0876178,0.612854,1.02653,0.0213716,0.172822,0.00376065,-0.0136764,-0.0916919,-0.0764156,-0.0159731,-0.387686,-1.02027,0.0280725,-0.216992,-0.0984367,0.1095
2.07,0.15093,0.00659367,0.0862054,0.612853,1.02855,0.0226281,0.156692,0.00702834,-0.0139439,-0.0602554,-0.0784157,-0.0197519,-0.381974,-1.06088,0.0370402,-0.214278,-0.0961519,0.0928234
2.08,0.154153,0.00830091,0.0738074,0.612669,1.0312,0.0247186,0.139345,0.00809672,-0.0169676,-0.0356767,-0.0731687,-0.0230663,-0.37819,-1.09028,0.0427879,-0.209104,-0.0966439,0.0857865
2.09,0.156582,0.014162,0.0773535,0.612032,1.03335,0.0258698,0.118936,0.00450353,-0.0118227,-0.00449899,-0.0735433,-0.0309479,-0.369366,-1.12545,0.0511187,-0.19205,-0.0929888,0.0715868
2.1,0.141781,0.00151909,0.0720094,0.612226,1.03451,0.0273353,0.110509,0.0187379,-0.0126125,0.0376387,-0.0742164,-0.0193426,-0.342082,-1.15058,0.0605435,-0.145125,-0.0811272,0.033913
2.11,0.146929,0.00668461,0.0683439,0.611344,1.03689,0.0289152,0.0926234,0.0155902,-0.0132998,0.0617925,-0.0702222,-0.0245767,-0.340267,-1.17086,0.0609611,-0.139592,-0.0799275,0.0296526
2.12,0.148127,0.0115713,0.0644127,0.610359,1.03879,0.0305174,0.073091,0.0125235,-0.0122313,0.0900334,-0.0659031,-0.0306079,-0.327914,-1.18776,0.0687705,-0.122626,-0.0777103,0.0221364
2.13,0.144411,0.01325,0.0597904,0.609774,1.04054,0.0319438,0.0542327,0.0122351,-0.00811862,0.119703,-0.0603394,-0.0317144,-0.307758,-1.19455,0.077491,-0.0979818,-0.071617,0.0131301
2.14,0.148182,0.0136783,0.0562468,0.609116,1.04289,0.0337344,0.0410184,0.0142694,-0.00833913,0.137011,-0.0587998,-0.0325449,-0.312514,-1.18729,0.0771965,-0.0951983,-0.0711138,0.0127546
2.15,0.142282,0.0161108,0.0487956,0.608744,1.04325,0.0345806,0.02074,0.0119436,-0.0031562,0.168088,-0.0506051,-0.0338502,-0.282797,-1.19383,0.0900143,-0.0718805,-0.0646295,0.00692584
2.16,0.14645,0.0161936,0.0459118,0.607166,1.04484,0.0360938,0.00807477,0.013792,-0.00288257,0.185663,-0.0494742,-0.0346401,-0.286606,-1.18441,0.0894853,-0.0688806,-0.0636393,0.00654973
2.17,0.135007,0.0181429,0.0378649,0.606415,1.04558,0.0371076,-0.0121712,0.0105167,0.00664281,0.216795,-0.0419769,-0.0356417,-0.241316,-1.17069,0.0873717,-0.0478506,-0.0462947,0.00342137
2.18,0.135861,0.0166118,0.0350813,0.605536,1.04687,0.0382604,-0.0264589,0.0140904,0.00439954,0.2343,-0.0415243,-0.0372073,-0.238466,-1.14812,0.0905777,-0.0439318,-0.0458481,0.00234291
2.19,0.135164,0.0158568,0.0313506,0.604403,1.04753,0.0392786,-0.0412961,0.0158433,0.00501618,0.252905,-0.0398336,-0.0382158,-0.229162,-1.12512,0.0964972,-0.037762,-0.0436307,0.00134986
2.2,0.131625,0.0180701,0.022459,0.603063,1.04754,0.0402534,-0.0595197,0.0124218,0.0098141,0.273345,-0.033573,-0.0395219,-0.204075,-1.10198,0.0969714,-0.0301542,-0.0352011,0.000156168
2.21,0.132525,0.0163595,0.025322,0.601941,1.04779,0.040843,-0.0720546,0.0158918,0.0103145,0.288256,-0.0360492,-0.0422954,-0.203128,-1.07365,0.100794,-0.0255445,-0.0343507,-0.00247037
2.22,0.131134,0.0131585,0.0203599,0.60081,1.04773,0.0418777,-0.0847226,0.0200648,0.00928596,0.302192,-0.0377599,-0.0429943,-0.197015,-1.03686,0.109209,-0.0204733,-0.0346328,-0.00475745
2.23,0.129708,0.0108453,0.0209803,0.599347,1.04735,0.0425342,-0.0981465,0.0237861,0.0115138,0.316754,-0.0400846,-0.0453192,-0.190341,-0.996287,0.116673,-0.0155144,-0.0328318,-0.00827426
2.24,0.126836,0.00737534,0.0177882,0.598146,1.04667,0.0433264,-0.110675,0.0281238,0.0123524,0.328977,-0.0429355,-0.0465883,-0.181403,-0.951239,0.125147,-0.0117231,-0.0316786,-0.0123793
2.25,0.124626,0.00415235,0.0187918,0.596973,1.04574,0.0436503,-0.123033,0.032571,0.0145828,0.340143,-0.0464001,-0.0493585,-0.173897,-0.906793,0.131607,-0.0089396,-0.0295481,-0.0177005
2.26,0.121257,-0.00041138,0.0155728,0.596113,1.04487,0.0442877,-0.135375,0.0375686,0.015365,0.348016,-0.0507754,-0.0520755,-0.164072,-0.854813,0.139461,-0.00789684,-0.0282825,-0.024402
2.27,0.123283,0.0121283,0.0012608,0.594865,1.04606,0.0445616,-0.161567,0.0198587,0.0291483,0.336965,-0.0358959,-0.0639134,-0.132992,-0.772429,0.118427,-0.0380754,-0.0149555,-0.0529666
2.28,0.120854,0.00550208,0.00727688,0.593921,1.04346,0.044586,-0.175992,0.0292247,0.0248935,0.349425,-0.043808,-0.0713019,-0.126227,-0.726969,0.136864,-0.0291704,-0.0196658,-0.0636774
2.29,0.117821,-0.00360383,0.00765393,0.593053,1.04135,0.0450797,-0.188184,0.040071,0.0236939,0.355291,-0.0525573,-0.0730981,-0.120039,-0.670154,0.150602,-0.025781,-0.0217126,-0.0721778
2.3,0.115627,-0.011703,0.00916492,0.59271,1.03979,0.0453321,-0.200264,0.0497764,0.0266001,0.357173,-0.0597498,-0.0752828,-0.115504,-0.610652,0.15806,-0.0275247,-0.0206875,-0.0807566
2.31,0.112876,-0.0197436,-0.000671881,0.592029,1.03796,0.0457372,-0.212503,0.0560507,0.0293122,0.356037,-0.0674217,-0.078437,-0.107117,-0.547072,0.166479,-0.0311459,-0.0201894,-0.0901649
2.32,0.118024,-0.0107686,-0.0162332,0.591382,1.03862,0.0458971,-0.233329,0.0403772,0.0520067,0.327148,-0.0564778,-0.0890856,-0.0964033,-0.441695,0.148187,-0.074675,-0.010705,-0.116356
2.33,0.115224,-0.0156859,-0.00987428,0.59114,1.0351,0.045551,-0.248627,0.0477416,0.0482765,0.340981,-0.0590396,-0.0967485,-0.0886045,-0.405227,0.167568,-0.063111,-0.016187,-0.126185
2.34,0.109856,-0.0233093,-0.0127357,0.59082,1.03221,0.0458364,-0.260593,0.0553548,0.049378,0.344744,-0.0645564,-0.0920134,-0.0790547,-0.348731,0.183142,-0.053508,-0.0179011,-0.12867
2.35,0.117218,-0.0227515,-0.0187391,0.590339,1.03234,0.0459898,-0.283182,0.0519277,0.0586813,0.309147,-0.0599249,-0.0873884,-0.0709203,-0.239743,0.169294,-0.0978986,-0.0156135,-0.13759
2.36,0.114041,-0.0265667,-0.0179194,0.589902,1.02938,0.0451725,-0.295511,0.0549982,0.0605233,0.319654,-0.0606986,-0.0871343,-0.0641035,-0.209176,0.183119,-0.0810444,-0.0169445,-0.142301
2.37,0.10872,-0.0311105,-0.0253565,0.589855,1.02667,0.0450859,-0.306513,0.056419,0.0667036,0.322588,-0.0648056,-0.0746946,-0.0564722,-0.164348,0.194037,-0.0642296,-0.0153276,-0.138495
2.38,0.106079,-0.034914,-0.0238281,0.589863,1.02404,0.0449249,-0.318575,0.0602282,0.0763097,0.322714,-0.0657528,-0.0669537,-0.0540009,-0.118909,0.197672,-0.0552996,-0.0106987,-0.133854
2.39,0.11829,-0.0433653,-0.0320467,0.589616,1.02345,0.0447898,-0.347052,0.0638549,0.0839528,0.286275,-0.0746461,-0.0584852,-0.0475172,-0.0379192,0.192335,-0.0846623,-0.00946126,-0.122766
