time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
1.3,1.57133,0.974029,-0.561496,0.446062,0.774562,-0.442704,2.41265,-2.25442,3.04262,0.894072,1.02711,0.00405784,-5.59365,-4.67192,-4.92116,-0.984064,4.01815,-0.382087
1.31,-0.239488,2.06036,-1.19642,1.20881,0.781052,-0.33155,3.10017,-3.31001,-1.62411,-1.03905,1.9292,-0.1615,-3.07349,0.960423,-4.05108,5.80167,0.786474,-0.632168
1.32,5.69627,3.34997,-0.833284,0.167287,0.187089,0.105882,11.0173,-3.6145,-15.4417,-1.82895,4.15053,-5.35926,-36.5834,-12.9225,15.9942,17.7592,4.94039,-10.1399
1.33,3.19364,2.71334,3.50218,-0.212492,-0.145502,-0.242097,11.1131,-1.45828,-6.51277,-0.628142,4.43041,-0.874939,-32.8641,-9.08499,10.5187,13.1403,11.6705,-5.41214
1.34,-10.1458,-4.86567,4.90897,0.545557,1.01527,-0.669261,-3.86117,5.48785,19.2007,-2.4889,-5.89469,12.2271,37.4381,27.0127,-49.4872,-17.5569,-0.0424912,19.0211
1.35,-0.579433,-7.09578,-0.343183,0.124406,1.38071,-0.0881973,-2.03919,5.65095,-2.77889,-8.38577,-8.97618,1.16684,16.958,18.7594,-41.6322,-7.84751,-13.1261,7.96367
1.36,11.4984,0.691428,0.762731,-0.696982,-0.0655069,0.199078,11.2756,-0.860526,-24.1528,-7.32404,1.87754,-8.87952,-44.8855,-10.489,17.5039,22.0578,-4.20682,-12.7844
1.37,2.56005,3.48012,2.41221,-0.480804,-0.762175,-0.474965,11.421,-4.85429,-6.40964,-1.87771,4.76774,2.31988,-27.4192,-3.38775,14.0113,14.0289,5.38625,-2.02157
1.38,-18.6016,14.6063,-3.69766,-0.628978,-2.53417,-1.26865,36.2802,-27.4907,-20.5112,17.4036,14.7797,-0.737301,-31.7107,4.13304,15.1116,7.70637,22.9255,7.6847
1.39,-16.5444,11.5248,-7.19699,-0.916128,-1.84486,-0.3153,32.0408,-24.9942,-18.5723,18.497,10.7457,-6.44769,-21.9891,0.0756343,5.65772,0.697705,23.7142,3.82097
1.4,19.061,-23.7156,1.0182,-0.0776621,3.70213,1.29189,-40.5611,31.0482,39.4991,-24.3572,-25.21,6.357,61.2057,8.96163,-60.3233,-19.103,-29.0573,-1.19153
1.41,16.4181,-17.4931,7.97779,0.204241,2.67588,0.354805,-36.4425,29.2497,29.6965,-25.5676,-17.0463,6.0747,49.8818,15.9046,-29.6199,-1.36959,-46.5378,-2.53781
1.42,-11.7173,14.7926,2.0207,-0.425284,-1.86798,-0.601168,23.0788,-15.9727,-15.8664,9.79589,16.0407,-3.94335,-22.6954,5.17972,44.9341,16.0642,-6.98157,0.8304
1.43,-8.06413,9.75499,-5.04175,-0.921367,-0.927241,0.242819,20.6985,-12.8395,-3.77337,8.8718,9.3202,-2.39403,-18.2038,-1.25274,31.5062,0.114219,5.84577,2.66667
1.44,-5.93854,7.31865,-5.94169,-0.977121,-0.0665173,0.112157,9.58707,-2.31155,26.4521,3.81097,7.05072,-7.26486,7.27461,8.16322,8.34104,-6.34469,-23.9453,-0.0241288
1.45,-4.79972,1.74259,2.8838,-0.433006,0.0574051,-0.582807,-0.972456,7.37007,18.9944,5.34743,1.82174,-8.03674,19.2347,4.97683,18.3042,-7.57389,-14.9899,-2.87936
1.46,15.7353,-29.1929,11.374,0.328408,1.83148,0.0740235,-30.818,30.0076,-19.9591,-12.0266,-30.0228,12.2154,25.3981,-11.5653,21.8646,-8.2939,37.8969,-2.39726
1.47,9.82872,-17.871,2.92846,0.711108,1.08992,0.951743,-14.0462,14.6802,-19.0896,-13.2816,-18.9122,16.1845,8.336,-1.27855,13.1545,6.95527,20.5882,2.05337
1.48,-10.7031,15.3838,-4.72599,-0.338814,-0.986886,0.489694,20.1228,-11.7204,11.0061,3.86938,15.0589,-0.308045,-6.27473,13.8754,11.6438,11.4789,-24.9108,4.08223
1.49,-14.8209,15.6052,-3.8434,-1.11973,-1.26047,0.00532474,18.3668,-4.08881,24.7128,11.3093,15.3887,-3.05713,5.58311,13.7612,22.7097,-1.94492,-24.9719,5.15722
1.5,-4.04118,0.300756,0.790767,-0.287907,-0.387443,0.115114,-2.394,6.95828,8.25148,7.07672,-0.276421,-2.00985,17.2812,-0.940685,4.82803,-10.0004,3.21456,0.417797
1.51,12.1223,-13.8812,2.88086,0.0815783,0.354734,-0.034889,-17.1093,3.37807,-23.3694,-4.51245,-14.2619,-1.78192,12.2762,-16.502,-26.8748,-3.6833,29.7168,-6.77938
1.52,5.03335,-5.07086,3.75358,-0.0749562,-0.0939328,-0.189771,-5.93218,-0.50094,-13.0371,-4.52893,-5.26204,1.46971,7.26462,-3.80465,-10.1699,5.78108,14.1298,-2.53245
1.53,-4.48506,6.92082,3.26839,-0.181089,-0.409983,-0.0447374,5.7377,0.679382,10.1577,0.0307307,6.63752,1.155,6.42513,7.99061,8.79847,2.89821,-6.15799,2.80994
1.54,1.11627,2.13687,-6.41426,-0.564238,0.011427,0.160247,-1.02124,-2.89555,3.39193,0.593278,2.26121,0.0726316,10.9137,-2.89363,-2.28338,-4.14925,-0.946204,0.91727
1.55,0.540081,1.43608,0.163038,-0.251279,-0.480009,0.165477,-6.75204,-2.17637,-1.22516,3.0611,1.09919,-3.17328,13.9762,-4.39901,-8.61054,-0.000842349,7.36645,-2.46707
1.56,-11.4139,-0.421496,7.51977,0.778214,-1.55549,0.414004,6.17733,5.80377,2.89589,2.72783,-2.35786,3.9068,5.18191,20.3421,7.68755,7.28,7.1413,4.04223
1.57,-1.37145,-2.41217,-6.83608,0.144107,-0.132698,0.380581,3.43481,-1.61353,-1.72011,0.565786,-2.50565,4.36822,4.0382,1.53726,0.841179,-7.90073,-0.702355,4.48218
1.58,10.7528,0.275212,-6.091,-0.789875,0.784088,-0.110991,-8.90875,-7.65445,-7.56615,-2.05092,1.12066,-4.98547,11.4988,-20.2819,-17.2641,-8.62096,0.500711,-3.76803
1.59,-4.27441,1.35875,5.74349,0.282573,-0.559953,-0.18045,-2.40694,0.246536,-1.8287,-0.759194,0.433262,-2.36524,16.7469,8.41791,-2.16281,10.9958,5.49724,-1.85426
1.6,-1.95402,5.11965,0.177484,0.567075,-0.467695,0.144049,-5.10227,-2.04917,6.27977,2.954,6.0967,-4.07198,9.26933,-0.42042,4.21932,3.82285,-4.12389,-2.94315
1.61,6.89195,3.22024,-6.38605,-0.700453,-0.065082,0.403963,-6.87571,-4.57423,3.36149,1.50691,4.44008,-2.1546,-0.501677,-13.7118,-2.81675,-5.53184,-7.20353,-2.30343
1.62,-0.737725,-1.87712,-1.17848,-1.1065,-0.694363,0.181991,1.88692,0.0543319,-3.338,-1.05861,-3.13803,4.6321,4.56043,4.4526,-1.14447,0.481703,1.19405,3.14884
1.63,-4.64973,-0.396855,1.2411,0.262589,-1.00613,-0.000540417,2.71716,-0.177927,-3.67307,-0.702501,-1.0125,1.16036,11.5773,6.87865,1.91569,3.46992,0.64114,1.3099
1.64,-1.79837,1.80435,-1.72019,1.03509,-0.602717,0.171872,-2.09421,-2.17333,-0.664278,0.943544,2.8115,-3.40945,9.72003,-1.07231,0.81421,1.31244,-3.60552,-1.87556
1.65,0.732316,1.85684,-2.52036,-0.183077,-0.0375966,0.176138,-4.82912,-1.96819,0.459669,1.97552,2.52243,-2.58749,4.3883,-1.81741,-2.09079,-1.29278,-3.63807,-1.08575
1.66,-0.0520854,1.31497,-0.581701,-0.444364,0.0609159,0.179328,-4.31594,-0.986739,-1.3754,0.991884,0.825283,-0.602758,4.50518,1.68602,-2.82225,-1.4337,-2.33261,0.618675
1.67,-1.12644,0.898931,0.570679,0.6012,-0.341546,0.291331,-2.65433,-0.473897,-3.10858,-1.14413,0.276992,-0.361574,8.57985,1.99524,-1.96585,0.161799,-2.47919,0.789148
1.68,0.356355,-8.56172,5.68664,0.240785,0.566469,0.104665,-10.9149,10.8511,-3.95494,-4.0804,-11.5432,0.820513,28.5943,6.65514,-20.8966,-13.8252,-8.36598,9.09876
1.69,2.25933,-7.87964,1.34979,-0.207395,-0.0108688,0.14485,-7.23954,10.1378,-3.49863,-4.49279,-9.73259,-1.18052,12.8669,5.26281,-13.8475,-7.91366,-9.45723,6.01633
1.7,-0.605117,16.4523,-10.071,0.99441,-2.706,0.124621,13.9428,-18.0897,6.02348,2.42626,21.5274,-5.0576,-38.5009,-9.74221,37.0909,31.8739,6.94851,-16.0209
1.71,1.29199,8.5776,1.30667,0.406939,0.710419,-0.150557,-12.0994,-6.20106,15.2079,4.46049,9.62779,0.464446,12.5615,-11.3784,-0.0857704,4.27172,10.5293,-1.46734
1.72,6.22379,-14.3516,5.45918,-1.2447,2.67263,0.606998,-23.372,19.653,1.00155,-3.13977,-18.5686,3.78509,40.0129,0.147269,-38.2386,-29.0571,-4.73481,15.501
1.73,-4.19152,3.74355,-3.12557,-0.107951,-2.99237,0.48616,25.1266,-6.60864,-4.87507,-2.24865,4.97537,0.119891,-40.1952,7.83428,34.6173,19.068,1.77488,-9.41435
1.74,-8.82088,14.915,1.62927,1.09805,-2.3808,-0.992854,10.0132,-18.4255,19.6229,5.01812,17.3363,3.83958,-9.3148,1.3723,30.81,19.664,22.0383,-9.86812
1.75,4.89521,-5.0968,-4.04008,0.589817,2.50243,-0.10631,-23.1121,8.44301,8.6662,2.51852,-4.57553,5.10013,29.6073,-11.7932,-32.4236,-26.0215,9.38774,8.54362
1.76,6.28529,-11.6637,-6.61312,0.390452,1.15003,1.09165,-2.75411,13.1091,-14.098,-2.55145,-12.162,-0.806544,-16.751,-4.41072,-11.5335,-11.4433,-8.89554,2.47148
1.77,3.94203,0.24426,10.5439,0.564615,-0.38475,-0.233525,-18.7007,-4.53457,3.84196,-9.38876,-3.68256,-4.31344,18.6823,7.60139,-7.9265,10.8494,3.11025,-3.2741
1.78,4.44837,1.39476,12.5258,-0.0120562,0.0502075,-0.632525,-12.7833,-4.46014,2.17827,-7.47123,-2.0504,-3.15407,7.46994,1.03461,-8.76998,1.82108,-1.00181,-1.38613
1.79,-10.6247,-3.84048,-2.6508,-0.257188,-1.36463,0.577207,44.2637,4.13634,-4.65976,13.0702,-3.52285,7.61666,-79.9948,-3.96313,47.3887,2.72078,-10.498,0.188399
1.8,-7.78093,-1.45005,-8.04835,-0.335246,-0.201284,0.458695,29.8985,2.18719,0.947416,13.7816,0.458834,7.13194,-57.669,-5.90857,22.0657,-2.62526,1.51118,1.07916
1.81,7.30015,3.40449,0.331349,-0.0883313,1.64764,-0.443936,-21.5024,-4.22867,0.18939,-3.8221,3.70436,-4.95063,16.4803,-4.57664,-33.5176,-6.25181,7.07355,-0.469094
1.82,1.48281,2.89484,3.88571,0.934609,0.271019,0.000283785,-19.1019,-3.84693,1.8998,-4.84555,1.15362,-3.37491,22.2978,2.48653,-10.7824,3.76643,1.29869,-0.33948
1.83,-3.8318,-3.05197,-2.34103,0.317776,-0.170528,0.449028,12.5424,5.61274,-12.635,3.77564,-2.5459,-2.88733,-28.6123,-2.21278,5.62821,-5.88584,-8.85087,-3.11309
1.84,3.43774,-3.67044,0.324379,-0.369085,0.883543,0.111901,7.54173,4.00387,-5.57113,0.880852,-4.24731,3.15138,-34.7679,-7.70437,-12.5202,-6.88404,-1.38004,0.933156
1.85,3.78298,0.985752,3.72981,0.863145,0.711336,0.303564,-13.7865,-3.49655,12.583,-3.12344,-1.63971,8.06443,5.1325,-1.06758,-11.8315,5.63615,8.53233,5.49726
1.86,1.47578,0.63761,-4.46439,0.706249,0.481984,0.685576,-5.20997,1.98182,-2.0743,-0.165818,1.67635,-1.27882,0.183832,-1.12303,-3.12245,0.589566,-2.44275,-0.170576
1.87,10.7848,-4.10835,-3.5705,-0.902621,1.40011,0.107828,2.51843,6.87589,-9.76846,-4.19294,-3.16101,-1.32786,-30.2486,-12.8067,-14.7995,-2.94693,-8.54727,-0.23083
1.88,4.91401,-4.90349,6.12346,0.604103,0.602948,-0.700719,-1.88928,2.99736,-3.69744,-2.26086,-6.53802,-2.41834,-17.2066,-9.90644,-3.92372,0.216416,-6.38805,-0.298227
1.89,-8.99359,-2.05077,4.00818,2.34265,-0.617291,-0.00365944,-0.505251,0.958418,-0.832402,6.86606,-3.1131,-4.38915,8.82253,1.03123,14.7853,-3.52182,-3.57685,-0.974155
1.9,-5.30657,-0.0242,-2.27885,0.550636,0.0413849,0.861291,3.19755,1.10401,1.26312,7.14381,0.0761417,-0.621275,4.8023,0.612385,6.15553,-5.68766,0.267147,1.2577
1.91,1.8179,0.556722,-3.1358,-1.03008,0.798231,0.42718,1.97935,0.225145,1.1665,3.27168,2.06597,0.357736,-3.81522,-3.82567,-1.21212,-4.39463,1.05555,1.38108
1.92,2.58895,0.228882,0.925361,-0.174447,0.877765,-0.399821,-1.23395,-1.10859,1.28801,1.66264,0.658534,-0.874855,-4.97558,-7.50524,1.99824,-5.7741,-0.0494109,0.66585
1.93,4.83621,-1.66053,5.18113,1.16756,0.0445161,-0.212695,2.93054,2.00815,0.849458,9.00255,-3.9731,-14.3372,-27.3824,-34.2823,25.2727,13.4226,-21.3584,8.27405
1.94,0.644722,-1.78084,-3.74023,0.895832,-0.315845,0.642653,3.78286,4.50912,5.70176,11.0344,-0.354391,-6.04242,-14.8076,-25.2659,20.4724,12.1041,-13.4685,13.6102
1.95,-8.96566,4.04494,-9.65022,-0.497329,1.04341,0.138613,-10.2725,-5.40524,9.31286,-2.85299,8.65462,22.6493,50.2834,37.1141,-30.3848,-41.2449,39.8098,-4.97464
1.96,1.93542,7.52639,1.52517,-1.29215,1.35079,-0.672619,-14.5914,-10.5402,-5.70128,-1.21586,7.14988,3.55216,31.2821,10.0653,-18.1408,-41.7197,21.7176,-14.6579
1.97,4.60809,2.71704,13.4725,-1.92788,-2.56039,0.0339029,11.4922,-2.36396,-14.9184,43.0746,-6.80264,-41.6185,-41.5766,-100.285,44.2315,52.6647,-37.4546,35.8567
1.98,-9.95921,-5.77731,6.69977,-0.581701,-2.88179,0.748766,18.8562,6.62161,-0.243571,42.026,-14.4763,-26.8329,-22.9629,-64.6303,26.6752,40.8738,-16.0131,44.9427
1.99,0.103597,-4.79008,-14.1596,2.14596,3.55498,0.235356,-21.127,5.48042,10.6226,-37.5162,1.83008,29.822,46.3839,92.7948,-36.733,-98.0589,37.052,-48.6747
2,11.7988,4.01981,-14.2793,0.360384,2.99616,-0.398105,-27.3031,-2.87332,-1.32226,-36.8203,14.1789,23.1661,35.3387,62.9759,-15.3768,-64.8066,18.0824,-61.0946
2.01,0.550845,1.61859,2.89804,-2.46771,-2.40856,-0.0558516,7.9125,-0.972356,-8.30522,25.9489,-0.247377,-15.5622,-14.9458,-51.8015,28.8798,51.6302,-17.7042,8.711
2.02,-7.93968,-5.66513,5.72242,-1.15719,-1.7825,0.655188,13.5964,5.85058,-0.329674,24.6863,-11.5152,-9.3856,-9.88924,-27.7218,11.7814,28.1435,-5.45614,13.3399
2.03,-5.29463,-4.19445,1.34777,0.799714,0.86514,0.690067,-2.35092,4.38905,0.0679387,-1.29924,-6.45237,8.51643,13.2933,24.7053,-7.75731,-20.9189,8.39904,-17.0398
2.04,-2.26299,-0.121076,0.160248,0.226735,0.972297,-0.121851,-4.63452,-0.435941,-4.03702,-3.15132,1.31848,7.92463,12.4659,20.9788,-4.03469,-1.51079,3.27538,-18.8235
2.05,-1.92501,0.599002,-3.15884,-1.2107,-0.00447732,-0.574948,2.99426,-1.59497,-1.33704,2.51046,5.97454,1.61389,3.58012,4.66861,-1.03926,33.8954,-0.918668,-5.12583
2.06,-0.315805,2.44861,-2.92701,-0.819553,0.0311145,0.0997,2.44821,-2.52691,3.76749,-1.34979,6.12117,2.7871,1.41323,6.73633,-3.82819,33.7556,0.476858,-0.0924845
2.07,3.18644,5.99716,1.03195,0.475715,0.877651,-0.301645,-5.64602,-6.25948,4.20686,-6.68017,6.73088,4.81265,1.35682,11.2649,-3.46354,18.9348,-0.7216,2.39873
2.08,4.44584,5.55748,-5.75211,0.352971,1.10923,-0.528644,-7.43576,-6.27112,-0.763867,-7.60783,10.2506,0.760198,0.175275,13.0705,-1.62806,10.8227,-3.77779,9.09713
2.09,2.62498,4.81891,-4.22534,-0.742434,0.271139,0.261103,-3.30164,-4.98878,0.750231,-2.40983,5.52428,-4.85215,1.41655,8.81669,-0.815846,10.6443,-1.12824,7.5762
2.1,-12.4408,-7.58373,10.4775,-0.319562,-1.37632,-0.274438,6.19981,6.84186,5.47318,14.8105,-7.12839,6.98282,17.879,1.15479,2.72282,33.3678,10.817,-22.7509
2.11,-11.4077,-12.1384,1.63789,0.396672,-0.956035,-0.240258,9.08219,11.2411,-2.73693,8.10124,-3.3268,13.853,10.539,9.27777,-2.52066,15.9974,7.14256,-17.0891
2.12,17.7616,14.486,-8.23665,-0.828793,1.2244,0.494755,-8.34794,-14.1943,-4.9399,-20.2259,9.25706,-12.9935,-22.1799,15.1169,-7.55144,-41.754,-12.6273,36.4391
2.13,9.52152,14.4833,-0.368506,-0.75905,0.464309,0.0879264,-11.8966,-14.3821,5.62113,-8.99767,5.79943,-14.831,-2.0498,10.8318,5.55158,-13.9207,-6.15304,24.1959
2.14,-11.5752,-11.3394,3.0161,0.762791,-0.625191,-0.180794,7.05175,11.2291,4.40749,4.69524,-4.63747,11.6562,9.98648,19.1618,3.25143,20.5604,7.35741,-13.4267
2.15,-3.66768,-8.47766,-1.49468,0.677636,-0.825476,-0.300639,8.21488,8.00358,-2.46795,-2.71137,-2.49414,9.49636,-4.245,11.9881,-4.99439,-4.71522,1.64753,-3.02788
2.16,3.57226,4.95644,-2.7082,-0.791373,-1.19541,-0.503766,-3.4985,-6.13523,-0.764136,-0.808535,3.41336,-4.91836,2.96624,-6.28494,1.26342,-9.23608,-2.44493,7.68564
2.17,-1.95682,2.94055,0.660316,-1.15586,0.0877739,0.0500146,-2.99888,-4.06986,4.2813,1.33711,0.283466,-3.68789,12.8954,10.1766,-8.16844,0.549152,6.97424,3.07105
2.18,-7.44848,-3.46069,0.783729,0.542074,0.553093,0.0778108,0.37158,3.056,1.54686,0.323187,-2.33696,1.71191,13.772,25.1273,-8.07403,2.88933,7.96845,-1.82488
2.19,5.82073,-4.12671,2.70646,0.690555,-0.294991,-0.260769,3.79203,6.23569,-9.47452,-9.05007,-4.49145,0.994448,-25.1057,10.9273,11.3101,-9.63082,-13.4498,-0.301123
2.2,7.35961,2.13022,-1.53217,-0.791979,-1.1516,-0.149165,0.840191,-2.58838,-1.8983,-6.60357,0.965562,-0.536363,-14.9598,-3.72609,6.90897,-8.72831,-8.10853,2.11596
2.21,-4.289,3.58466,-0.789584,-0.588089,-1.01771,-0.301509,-2.66736,-6.13448,8.58234,3.22437,2.96114,-1.42603,19.7266,-0.530676,-7.9263,5.4117,10.015,-1.05531
2.22,-0.511145,-5.17619,7.73089,0.474648,0.15284,-0.187114,4.95368,7.34967,-3.22504,-4.15331,-8.58638,-0.559487,-12.2607,14.3399,1.09031,0.839651,-3.45138,-2.71289
2.23,1.65026,-5.5384,1.46387,0.15341,-0.0559536,0.209973,4.24903,7.8248,-6.30784,-5.95376,-6.4973,1.30085,-17.0792,17.6883,11.0853,-3.70956,-9.3694,-0.902442
2.24,-2.35747,1.54879,-3.51009,-0.472548,-0.907787,-0.0412568,-2.55034,-2.75333,3.75605,0.32408,2.8775,0.148877,10.8306,7.91158,2.04537,-0.97445,3.03414,-0.70694
2.25,-2.20842,1.49109,0.848113,0.085365,-0.760223,-0.474631,-0.940987,-2.62941,3.86515,-0.988921,1.14415,-1.22195,9.51723,0.879666,-5.21366,-0.799386,5.0581,-2.07096
2.26,0.10885,-1.99084,1.68934,0.620248,-0.122945,-0.311767,1.89759,2.07136,-1.58688,-5.35876,-2.98503,-1.33852,-3.31135,4.0224,-1.93971,-2.91919,-0.954426,-2.67686
2.27,3.43321,9.27941,-10.6994,0.143535,1.6137,0.0578426,-8.81773,-13.4156,6.15941,-17.5121,10.8734,-6.58894,12.5717,29.904,-16.8125,-23.7587,5.54046,-16.5754
2.28,3.44706,10.0633,-4.79907,-0.362894,0.312924,-0.318486,-11.5202,-12.8545,5.05048,-9.68098,11.2205,-8.71524,15.2043,19.532,-10.6064,-15.7261,3.91558,-17.2783
2.29,-4.19512,-19.8229,20.5548,0.141302,-4.05991,-0.289124,11.6795,27.7474,-16.047,21.734,-22.8131,6.34236,-24.0447,-33.9902,37.5349,37.7544,-16.6887,17.6723
2.3,-4.67756,-19.7488,8.85071,0.811653,-1.6485,0.43356,15.7805,24.7979,-7.36118,8.2726,-20.0853,13.8815,-24.5721,-15.8384,20.4284,21.952,-8.11802,22.1049
2.31,2.07974,7.90791,-18.4138,0.472727,2.56958,0.213331,-3.27197,-14.3093,14.0933,-20.8296,10.6295,-0.0238677,9.9046,28.066,-26.4884,-27.4971,12.4747,-6.4695
2.32,7.07419,20.3884,-22.0595,-0.414376,2.36042,-0.30117,-12.4448,-30.4401,19.0256,-28.8944,21.2519,-12.3557,15.7954,42.0462,-29.3911,-41.9773,10.7741,-21.6175
2.33,4.06139,10.3599,7.00993,-0.103924,-0.708147,-0.65719,-6.61216,-10.4772,3.18481,-2.06153,11.2931,-8.74089,-0.317458,1.07132,0.959733,-6.59247,-3.47719,-9.49376
2.34,-10.0469,-17.506,28.5977,0.68807,-4.50506,-0.297778,9.04992,29.0092,-26.7651,44.0495,-16.4294,12.4362,-7.70257,-68.6171,42.3716,63.412,-16.0354,24.6302
2.35,-1.91552,-11.7799,-2.66597,0.101738,0.362048,0.692954,3.78723,12.7537,-7.0885,-10.4666,-10.9131,22.2742,-0.427815,15.504,0.0329092,0.81748,-0.877575,20.5235
2.36,12.4794,13.4886,-17.661,-0.524085,4.27111,-0.283944,-8.89832,-22.3188,20.34,-46.977,14.8338,0.132528,1.56248,59.7523,-41.0858,-59.0297,12.1189,-11.0554
2.37,-6.28662,3.99033,2.61646,0.172288,-2.10914,-1.19181,6.00848,-5.05892,1.31905,34.8611,1.80981,-6.94609,-2.00621,-67.1705,15.5125,45.8401,0.168208,-1.38922
2.38,-13.3449,-9.00153,6.80136,0.808798,-3.45574,0.398094,11.6694,12.9817,-5.26572,38.3808,-12.135,10.2669,-3.9156,-57.9124,26.7925,60.3085,-1.43492,19.4564
2.39,14.7832,-4.27511,-1.12909,0.0941792,2.51488,0.901991,-14.0881,4.07466,5.67951,-47.953,-4.09273,5.23881,-2.87727,62.1534,-24.2421,-55.4173,3.6949,11.7934
2.4,19.3194,3.30376,-5.9335,-0.93726,3.5271,-0.290394,-14.9748,-6.89382,-3.41454,-35.8915,2.65993,-11.9486,-3.80041,21.3338,-24.6723,-61.3453,-2.81875,-6.26466
2.41,-17.6648,9.75765,-3.16927,0.509513,-1.69852,-0.667656,20.2181,-10.4685,-13.3955,50.7631,7.21697,-3.72657,-2.12758,-87.8902,21.3543,52.7631,-7.18552,-12.3881
2.42,-22.7866,4.54232,2.00615,1.68044,-2.83892,0.00704284,19.6079,-2.92415,-2.66911,37.0705,3.46728,8.75009,3.07195,-45.0644,24.0886,60.1962,-1.10305,-1.50931
2.43,10.6002,-3.23746,4.16178,-0.979615,0.906934,0.485445,-9.24695,3.88473,12.0903,-25.6217,-3.34137,10.5676,-4.19326,25.5863,-13.2998,-33.687,7.54515,12.2301
2.44,12.5787,-1.64312,1.75468,-1.39612,1.44782,-0.188396,-8.76546,1.01843,7.09967,-20.0626,-1.51623,4.96086,-6.10796,7.30285,-14.1975,-36.8852,4.6893,7.4325
2.45,2.03788,-1.28935,6.27496,1.10035,0.684789,-1.07337,-0.962284,3.11585,-5.19614,3.94475,3.16745,-6.66585,-3.80988,-25.615,6.1761,3.62389,-3.43186,-6.75815
2.46,4.5384,-1.27961,2.62469,1.08934,0.997725,-0.350175,-2.79871,2.08352,-5.06113,0.417304,1.60623,-1.71063,-4.57452,-22.092,6.87827,1.05168,-3.60595,-3.50861
2.47,-2.56413,3.71255,-9.93709,-0.322456,0.57364,0.371384,5.51534,-7.05279,-4.04153,0.619117,2.87174,-8.3241,-2.43005,-4.95197,-10.5638,-13.4067,-1.1372,-3.0032
2.48,-2.5301,5.47761,1.26087,-0.0274642,0.496135,-0.862611,5.28344,-5.6618,-0.294674,6.53593,10.0331,-17.1257,-5.95505,-12.3598,-12.4595,-18.0966,1.23974,-8.37953
2.49,2.30607,2.38146,9.75722,1.33785,0.704133,-1.01444,-1.79936,0.435855,0.681328,1.81972,7.14939,-5.3712,-5.51544,-12.3659,2.4774,-4.00134,-0.000971668,-5.39693
2.5,-1.96764,2.91858,-2.85406,0.749785,0.136974,0.648188,3.43248,-2.7476,-3.72009,-0.412014,0.0161859,-0.123586,-1.04803,0.783743,3.47112,10.5843,-1.76068,-3.17789
