time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
1.19,-0.00351962,-0.019533,-0.0816066,-0.00893541,-0.0354678,-0.00689833,-0.21513,-0.024474,0.0467709,0.110023,0.0037941,0.0491832,-0.048258,0.252488,0.068201,0.118319,0.0124915,0.0422394
1.2,-0.0481788,-0.0406488,-0.122897,0.00649656,-0.0370235,-0.00576906,-0.19103,-0.0285217,0.117221,-0.0382639,-0.0372244,0.224921,-0.00183326,0.447122,0.113434,0.20028,0.0504752,0.162253
1.21,-0.0434882,-0.0359867,-0.0600963,0.0013241,-0.0309205,-0.00562453,-0.160238,-0.00513783,0.0527421,-0.00736724,-0.0083795,0.110026,-0.0335177,0.288575,0.0250559,0.041078,0.022008,0.0820131
1.22,-0.0343472,-0.0169631,-0.0130586,-0.00987522,-0.0243003,-0.00928461,-0.127712,-0.00288347,-0.0509468,0.149633,0.0368966,-0.0710796,-0.0963185,-0.104497,-0.0525593,-0.081344,-0.0217452,-0.0517359
1.23,-0.0330626,-0.0109173,-0.0959439,-0.000293901,-0.023533,-0.010728,-0.150297,-0.0555512,0.00723871,0.057366,0.00865788,0.0665398,-0.0879177,-0.0784657,0.00901372,-0.0573499,0.00227045,0.0412196
1.24,-0.0341114,-0.00871051,-0.164687,0.0156864,-0.0252092,-0.0112544,-0.174549,-0.0924137,0.0829292,-0.0845832,-0.0217004,0.221656,-0.0694657,0.0411304,0.0624224,-0.0499381,0.0342069,0.150374
1.25,-0.00556246,0.000654161,-0.0947351,0.0219462,-0.0193674,-0.016114,-0.176235,-0.0772939,0.113259,-0.0853637,0.0217018,0.141315,-0.126149,-0.0874507,0.00470795,-0.140901,0.0604885,0.101225
1.26,0.123051,0.0350843,-0.0236315,0.0204876,-0.00092137,-0.0230981,-0.234243,-0.103438,0.181006,-0.0945214,0.0932215,0.057062,-0.265164,-0.362442,-0.0354178,-0.312322,0.10754,0.0479263
1.27,0.176975,0.0533659,-0.0324702,0.0245981,0.00555474,-0.0210934,-0.266394,-0.126127,0.133879,-0.140227,0.10744,0.0378131,-0.325485,-0.440094,0.0138427,-0.331882,0.0783158,0.0248307
1.28,0.0956004,0.0345639,-0.0396842,0.0265608,-0.00223831,-0.0147686,-0.193467,-0.0869901,0.00284199,-0.12311,0.0770242,0.0148189,-0.317114,-0.359719,0.00219901,-0.238124,0.0151619,-0.0048371
1.29,0.0646676,0.020624,-0.021601,0.0212625,-0.00190766,-0.0148233,-0.126495,-0.0592894,-0.00902304,-0.0869692,0.0635887,0.00935709,-0.37587,-0.377455,-0.0830453,-0.246006,0.035671,-0.0132528
1.3,0.0803809,0.0303643,-0.027216,0.0257231,0.00583795,-0.0192504,-0.102369,-0.0818335,0.0214032,-0.0780285,0.0738598,0.00939767,-0.431807,-0.424174,-0.132257,-0.255847,0.0758525,-0.0170737
1.31,0.077986,0.0509679,-0.0391802,0.0378111,0.0136485,-0.0225659,-0.071367,-0.114934,0.00516202,-0.088419,0.0931519,0.00778266,-0.462541,-0.41457,-0.172768,-0.19783,0.0837173,-0.0233953
1.32,0.134949,0.0844676,-0.047513,0.039484,0.0155194,-0.0215071,0.0388057,-0.151079,-0.149255,-0.106708,0.134657,-0.0458099,-0.828376,-0.543796,-0.012826,-0.0202378,0.133121,-0.124794
1.33,0.166885,0.111601,-0.0124912,0.0373591,0.0140643,-0.023928,0.149937,-0.165661,-0.214383,-0.11299,0.178961,-0.0545593,-1.15702,-0.634645,0.0923613,0.111165,0.249827,-0.178916
1.34,0.0654275,0.0629442,0.0365985,0.0428147,0.0242171,-0.0306206,0.111325,-0.110783,-0.0223761,-0.137879,0.120014,0.0677114,-0.782635,-0.364518,-0.40251,-0.0644037,0.249402,0.0112953
1.35,0.0596332,-0.00801356,0.0331666,0.0440587,0.0380242,-0.0315026,0.0909336,-0.0542733,-0.050165,-0.221737,0.0302525,0.0793799,-0.613055,-0.176925,-0.818832,-0.142879,0.118141,0.090932
1.36,0.174617,-0.00109929,0.0407939,0.0370889,0.0373691,-0.0295118,0.20369,-0.0628786,-0.291693,-0.294977,0.049028,-0.0094153,-1.06191,-0.281815,-0.643793,0.077699,0.0760726,-0.0369118
1.37,0.200218,0.033702,0.064916,0.0322809,0.0297474,-0.0342615,0.317899,-0.111421,-0.35579,-0.313754,0.0967054,0.0137835,-1.3361,-0.315692,-0.50368,0.217988,0.129935,-0.0571275
1.38,0.0142019,0.179765,0.0279394,0.0259911,0.00440569,-0.046948,0.680701,-0.386329,-0.560902,-0.139718,0.244503,0.00641054,-1.65321,-0.274362,-0.352564,0.295051,0.35919,0.0197195
1.39,-0.151242,0.295013,-0.0440306,0.0168298,-0.0140429,-0.050101,1.00111,-0.63627,-0.746625,0.0452513,0.351959,-0.0580664,-1.8731,-0.273605,-0.295987,0.302028,0.596332,0.0579292
1.4,0.0393685,0.0578575,-0.0338485,0.0160532,0.0229784,-0.0371821,0.595499,-0.325789,-0.351634,-0.19832,0.0998592,0.00550367,-1.26104,-0.183989,-0.89922,0.110998,0.305759,0.046014
1.41,0.203549,-0.117074,0.0459294,0.0180956,0.0497372,-0.0336341,0.231073,-0.0332911,-0.0546687,-0.453996,-0.0706038,0.0662507,-0.762226,-0.0249434,-1.19542,0.0973022,-0.159619,0.0206358
1.42,0.0863765,0.0308525,0.0661364,0.0138427,0.0310574,-0.0396457,0.461861,-0.193018,-0.213333,-0.356037,0.089803,0.0268172,-0.98918,0.0268538,-0.746079,0.257944,-0.229435,0.0289398
1.43,0.00573517,0.128402,0.0157189,0.00462907,0.021785,-0.0372175,0.668846,-0.321413,-0.251066,-0.267319,0.183005,0.00287696,-1.17122,0.0143264,-0.431017,0.259086,-0.170977,0.0556065
1.44,-0.0536503,0.201589,-0.043698,-0.00514213,0.0211198,-0.036096,0.764717,-0.344528,0.0134541,-0.22921,0.253512,-0.0697716,-1.09847,0.0959586,-0.347607,0.195639,-0.41043,0.0553652
1.45,-0.101647,0.219015,-0.0148599,-0.00947219,0.0216938,-0.041924,0.754992,-0.270828,0.203398,-0.175735,0.27173,-0.150139,-0.906126,0.145727,-0.164565,0.1199,-0.560329,0.0265716
1.46,0.0557059,-0.0729142,0.0988802,-0.00618811,0.0400086,-0.0411838,0.446812,0.0292479,0.00380792,-0.296002,-0.0284987,-0.0279854,-0.652145,0.0300742,0.0540807,0.036961,-0.181361,0.00259907
1.47,0.153993,-0.251624,0.128165,0.000922967,0.0509078,-0.0316664,0.30635,0.17605,-0.187088,-0.428818,-0.217621,0.13386,-0.568785,0.0172887,0.185626,0.106514,0.0245215,0.0231328
1.48,0.0469622,-0.0977866,0.080905,-0.00246518,0.0410389,-0.0267694,0.507578,0.0588462,-0.0770267,-0.390124,-0.0670325,0.130779,-0.631532,0.156042,0.302064,0.221303,-0.224587,0.0639551
1.49,-0.101247,0.0582656,0.042471,-0.0136625,0.0284342,-0.0267162,0.691247,0.0179581,0.170101,-0.277032,0.086854,0.100208,-0.575701,0.293655,0.52916,0.201854,-0.474305,0.115527
1.5,-0.141659,0.0612732,0.0503787,-0.0165415,0.0245598,-0.025565,0.667307,0.0875409,0.252616,-0.206265,0.0840898,0.0801093,-0.402889,0.284248,0.577441,0.10185,-0.44216,0.119705
1.51,-0.0204358,-0.0775385,0.0791872,-0.0157257,0.0281071,-0.0259139,0.496214,0.121322,0.0189224,-0.251389,-0.0585289,0.0622901,-0.280128,0.119227,0.308692,0.0650169,-0.144992,0.0519115
1.52,0.0298977,-0.128247,0.116723,-0.0164753,0.0271678,-0.0278116,0.436892,0.116312,-0.111449,-0.296678,-0.111149,0.0769872,-0.207481,0.081181,0.206993,0.122828,-0.00369395,0.026587
1.53,-0.0149529,-0.0590389,0.149407,-0.0182862,0.023068,-0.028259,0.494269,0.123106,-0.00987216,-0.296371,-0.0447741,0.0885371,-0.14323,0.161087,0.294978,0.15181,-0.0652738,0.0546864
1.54,-0.00379013,-0.0376702,0.0852644,-0.0239286,0.0231823,-0.0266566,0.484057,0.0941504,0.0240472,-0.290438,-0.022162,0.0892635,-0.0340929,0.132151,0.272144,0.110317,-0.0747358,0.0638591
1.55,0.00161068,-0.0233094,0.0868947,-0.0264414,0.0183822,-0.0250018,0.416536,0.0723867,0.0117956,-0.259827,-0.0111701,0.0575306,0.105669,0.0881606,0.186038,0.110309,-0.00107138,0.0391884
1.56,-0.112528,-0.0275244,0.162092,-0.0186592,0.00282725,-0.0208617,0.47831,0.130424,0.0407545,-0.232549,-0.0347487,0.0965986,0.157488,0.291581,0.262914,0.183109,0.0703416,0.0796107
1.57,-0.126243,-0.0516461,0.0937315,-0.0172182,0.00150027,-0.0170559,0.512658,0.114289,0.0235535,-0.226891,-0.0598052,0.140281,0.19787,0.306954,0.271326,0.104102,0.0633181,0.124433
1.58,-0.0187148,-0.048894,0.0328216,-0.0251169,0.00934115,-0.0181658,0.42357,0.0377446,-0.052108,-0.2474,-0.0485986,0.0904261,0.312858,0.104135,0.0986844,0.017892,0.0683252,0.0867523
1.59,-0.0614589,-0.0353065,0.0902564,-0.0222912,0.00374162,-0.0199703,0.399501,0.0402099,-0.070395,-0.254992,-0.044266,0.0667737,0.480328,0.188314,0.0770563,0.12785,0.123298,0.0682097
1.6,-0.0809991,0.0158901,0.0920313,-0.0166204,-0.00093533,-0.0185298,0.348478,0.0197182,-0.0075973,-0.225452,0.016701,0.0260538,0.573021,0.18411,0.119249,0.166079,0.0820587,0.0387782
1.61,-0.0120795,0.0480925,0.0281707,-0.023625,-0.00158615,-0.0144902,0.279721,-0.026024,0.0260176,-0.210383,0.0611018,0.00450786,0.568004,0.0469915,0.0910819,0.11076,0.0100234,0.0157439
1.62,-0.0194568,0.0293214,0.0163859,-0.0346899,-0.00852979,-0.0126703,0.29859,-0.0254807,-0.00736236,-0.220969,0.0297216,0.0508289,0.613609,0.0915175,0.0796372,0.115577,0.021964,0.0472323
1.63,-0.0659541,0.0253528,0.0287969,-0.0320641,-0.0185911,-0.0126757,0.325762,-0.02726,-0.0440931,-0.227994,0.0195965,0.0624325,0.729382,0.160304,0.0987941,0.150276,0.0283754,0.0603313
1.64,-0.0839378,0.0433963,0.011595,-0.0217132,-0.0246182,-0.010957,0.30482,-0.0489932,-0.0507359,-0.218559,0.0477115,0.028338,0.826582,0.149581,0.106936,0.163401,-0.00767988,0.0415757
1.65,-0.0766147,0.0619647,-0.0136086,-0.023544,-0.0249942,-0.00919561,0.256528,-0.0686752,-0.0461392,-0.198804,0.0729358,0.0024631,0.870465,0.131407,0.0860283,0.150473,-0.0440606,0.0307182
1.66,-0.0771355,0.0751144,-0.0194256,-0.0279876,-0.024385,-0.00740233,0.213369,-0.0785426,-0.0598932,-0.188885,0.0811887,-0.00356448,0.915517,0.148267,0.0578058,0.136136,-0.0673867,0.036905
1.67,-0.0884,0.0841037,-0.0137188,-0.0219756,-0.0278005,-0.00448903,0.186826,-0.0832815,-0.090979,-0.200326,0.0839586,-0.00718023,1.00132,0.16822,0.0381472,0.137754,-0.0921786,0.0447965
1.68,-0.0848364,-0.00151354,0.0431476,-0.0195678,-0.0221358,-0.00344238,0.0776765,0.0252291,-0.130528,-0.24113,-0.0314734,0.0010249,1.28726,0.234771,-0.170819,-0.000497764,-0.175838,0.135784
1.69,-0.0622432,-0.0803099,0.0566455,-0.0216417,-0.0222445,-0.00199388,0.0052811,0.126607,-0.165515,-0.286058,-0.128799,-0.0107803,1.41593,0.287399,-0.309294,-0.0796343,-0.270411,0.195947
1.7,-0.0682943,0.0842131,-0.0440643,-0.0116976,-0.0493045,-0.000747669,0.144709,-0.0542898,-0.10528,-0.261795,0.0864745,-0.0613563,1.03092,0.189977,0.0616148,0.239105,-0.200925,0.0357381
1.71,-0.0553745,0.169989,-0.0309976,-0.00762821,-0.0422004,-0.00225323,0.0237157,-0.1163,0.0467988,-0.21719,0.182752,-0.0567119,1.15653,0.0761927,0.0607571,0.281822,-0.0956329,0.0210647
1.72,0.00686344,0.0264727,0.0235942,-0.0200752,-0.0154741,0.00381675,-0.210004,0.0802293,0.0568142,-0.248588,-0.00293373,-0.018861,1.55666,0.0776654,-0.321628,-0.00874911,-0.142981,0.176074
1.73,-0.0350518,0.0639083,-0.00766145,-0.0211547,-0.0453977,0.00867835,0.0412613,0.014143,0.0080635,-0.271075,0.0468199,-0.0176621,1.15471,0.156008,0.0245444,0.181931,-0.125232,0.0819308
1.74,-0.123261,0.213058,0.00863123,-0.0101742,-0.0692058,-0.00125019,0.141394,-0.170112,0.204293,-0.220893,0.220183,0.0207337,1.06156,0.169731,0.332644,0.378571,0.0951511,-0.0167504
1.75,-0.0743085,0.16209,-0.0317696,-0.00427602,-0.0441815,-0.00231329,-0.0897268,-0.085682,0.290955,-0.195708,0.174427,0.071735,1.35763,0.0517991,0.00840851,0.118356,0.189028,0.0686858
1.76,-0.0114555,0.0454532,-0.0979008,-0.000371501,-0.0326811,0.00860323,-0.117268,0.0454086,0.149975,-0.221223,0.0528077,0.0636696,1.19012,0.00769188,-0.106926,0.0039233,0.100073,0.0934005
1.77,0.0279647,0.0478958,0.00753768,0.00527465,-0.0365286,0.00626798,-0.304275,6.29165e-05,0.188394,-0.31511,0.0159821,0.0205352,1.37695,0.0837058,-0.186191,0.112417,0.131176,0.0606595
1.78,0.0724484,0.0618435,0.132795,0.00515409,-0.0360266,-5.72717e-05,-0.432108,-0.0445385,0.210177,-0.389823,-0.00452199,-0.0110055,1.45165,0.0940519,-0.273891,0.130628,0.121158,0.0467983
1.79,-0.0337983,0.0234387,0.106287,0.00258221,-0.0496729,0.0057148,0.0105293,-0.00317508,0.163579,-0.25912,-0.0397504,0.0651611,0.651699,0.0544205,0.199996,0.157836,0.0161775,0.0486822
1.8,-0.111608,0.00893819,0.0258039,-0.000770255,-0.0516857,0.0103017,0.309514,0.0186968,0.173054,-0.121305,-0.0351621,0.136481,0.0750087,-0.0046651,0.420653,0.131584,0.0312893,0.0594738
1.81,-0.0386061,0.0429831,0.0291174,-0.00165357,-0.0352093,0.00586239,0.0944905,-0.0235899,0.174948,-0.159526,0.00188147,0.0869742,0.239812,-0.0504315,0.0854768,0.0690654,0.102025,0.0547829
1.82,-0.023778,0.0719315,0.0679745,0.00769252,-0.0324991,0.00586523,-0.096529,-0.0620592,0.193946,-0.207981,0.0134176,0.0532251,0.462791,-0.0255662,-0.0223468,0.10673,0.115012,0.0513881
1.83,-0.062096,0.0414118,0.0445642,0.0108703,-0.0342044,0.0103555,0.0288948,-0.00593177,0.0675958,-0.170225,-0.0120414,0.0243518,0.176668,-0.0476941,0.0339354,0.0478713,0.0265029,0.0202571
1.84,-0.0277186,0.0047074,0.047808,0.00717943,-0.0253689,0.0114745,0.104312,0.0341069,0.0118845,-0.161416,-0.0545144,0.0558657,-0.171012,-0.124738,-0.0912661,-0.0209691,0.0127025,0.0295887
1.85,0.0101112,0.0145649,0.0851061,0.0158109,-0.0182556,0.0145102,-0.0335529,-0.000858659,0.137714,-0.192651,-0.0709115,0.13651,-0.119687,-0.135414,-0.209581,0.0353924,0.0980258,0.0845613
1.86,0.0248689,0.020941,0.0404622,0.0228734,-0.0134357,0.0213659,-0.0856526,0.0189596,0.116971,-0.194309,-0.054148,0.123722,-0.117848,-0.146644,-0.240806,0.0412881,0.0735983,0.0828555
1.87,0.132717,-0.0201425,0.00475715,0.0138472,0.000565383,0.0224442,-0.0604684,0.0877185,0.0192869,-0.236238,-0.085758,0.110443,-0.420334,-0.274711,-0.388801,0.0118187,-0.0118744,0.0805472
1.88,0.181857,-0.0691773,0.0659918,0.0198882,0.00659486,0.015437,-0.0793612,0.117692,-0.0176875,-0.258847,-0.151138,0.0862599,-0.5924,-0.373776,-0.428038,0.0139829,-0.0757549,0.077565
1.89,0.0919212,-0.0896851,0.106074,0.0433147,0.000421951,0.0154004,-0.0844137,0.127276,-0.0260115,-0.190186,-0.182269,0.0423684,-0.504175,-0.363463,-0.280185,-0.0212354,-0.111523,0.0678234
1.9,0.0388555,-0.0899271,0.0832851,0.048821,0.0008358,0.0240133,-0.0524382,0.138316,-0.0133803,-0.118748,-0.181508,0.0361557,-0.456152,-0.35734,-0.21863,-0.078112,-0.108852,0.0804005
1.91,0.0570345,-0.0843598,0.0519271,0.0385202,0.00881811,0.0282851,-0.0326447,0.140568,-0.00171535,-0.0860312,-0.160848,0.039733,-0.494304,-0.395596,-0.230751,-0.122058,-0.0982964,0.0942113
1.92,0.082924,-0.082071,0.0611807,0.0367758,0.0175958,0.0242869,-0.0449842,0.129482,0.0111648,-0.0694048,-0.154263,0.0309845,-0.54406,-0.470649,-0.210768,-0.179799,-0.0987905,0.10087
1.93,0.131286,-0.0986763,0.112992,0.0484514,0.0180409,0.02216,-0.0156788,0.149563,0.0196594,0.0206206,-0.193994,-0.112387,-0.817884,-0.813472,0.0419583,-0.0455736,-0.312375,0.18361
1.94,0.137733,-0.116485,0.0755897,0.0574097,0.0148825,0.0285865,0.0221498,0.194655,0.076677,0.130964,-0.197538,-0.172812,-0.96596,-1.06613,0.246683,0.075467,-0.44706,0.319712
1.95,0.0480767,-0.0760353,-0.0209125,0.0524364,0.0253166,0.0299726,-0.0805754,0.140602,0.169806,0.102434,-0.110991,0.0536819,-0.463126,-0.69499,-0.0571652,-0.336982,-0.0489624,0.269966
1.96,0.0674309,-0.000771365,-0.00566075,0.0395149,0.0388245,0.0232464,-0.22649,0.0351999,0.112793,0.0902758,-0.0394926,0.0892035,-0.150305,-0.594337,-0.238573,-0.75418,0.168214,0.123386
1.97,0.113512,0.026399,0.129064,0.0202361,0.0132207,0.0235855,-0.111567,0.0115603,-0.0363912,0.521022,-0.107519,-0.326981,-0.566072,-1.59719,0.203742,-0.227533,-0.206332,0.481953
1.98,0.0139197,-0.0313741,0.196062,0.0144191,-0.0155972,0.0310731,0.0769951,0.0777764,-0.0388269,0.941282,-0.252282,-0.59531,-0.795701,-2.24349,0.470493,0.181205,-0.366463,0.931381
1.99,0.0149557,-0.079275,0.0544656,0.0358787,0.0199525,0.0334267,-0.134275,0.132581,0.0673993,0.56612,-0.233981,-0.29709,-0.331862,-1.31554,0.103163,-0.799384,0.00405768,0.444634
2,0.132943,-0.0390769,-0.088327,0.0394825,0.0499141,0.0294456,-0.407306,0.103847,0.0541767,0.197917,-0.0921918,-0.0654289,0.0215248,-0.685785,-0.0506047,-1.44745,0.184881,-0.166312
2.01,0.138452,-0.022891,-0.0593466,0.0148055,0.0258285,0.0288871,-0.328181,0.0941239,-0.0288755,0.457406,-0.0946656,-0.221051,-0.127933,-1.2038,0.238193,-0.931149,0.00783911,-0.0792023
2.02,0.0590552,-0.0795422,-0.00212236,0.0032336,0.00800355,0.035439,-0.192217,0.15263,-0.0321723,0.704269,-0.209818,-0.314907,-0.226825,-1.48102,0.356007,-0.649714,-0.0467222,0.0541963
2.03,0.00610883,-0.121487,0.0113553,0.0112307,0.016655,0.0423397,-0.215726,0.19652,-0.0314929,0.691276,-0.274341,-0.229743,-0.0938924,-1.23396,0.278434,-0.858902,0.0372682,-0.116202
2.04,-0.0165211,-0.122697,0.0129578,0.0134981,0.0263779,0.0411212,-0.262071,0.192161,-0.0718631,0.659763,-0.261156,-0.150496,0.0307663,-1.02418,0.238087,-0.87401,0.070022,-0.304437
2.05,-0.0357712,-0.116707,-0.0186306,0.00139105,0.0263332,0.0353717,-0.232129,0.176211,-0.0852335,0.684868,-0.201411,-0.134357,0.0665675,-0.97749,0.227694,-0.535056,0.0608353,-0.355695
2.06,-0.0389292,-0.0922214,-0.0479008,-0.00680448,0.0266443,0.0363687,-0.207646,0.150942,-0.0475586,0.67137,-0.140199,-0.106486,0.0806998,-0.910127,0.189412,-0.197499,0.0656039,-0.35662
2.07,-0.00706484,-0.0322497,-0.0375813,-0.00204733,0.0354208,0.0333522,-0.264107,0.0883471,-0.00548997,0.604568,-0.0728906,-0.0583599,0.094268,-0.797478,0.154777,-0.00815182,0.0583879,-0.332633
2.08,0.0373935,0.023325,-0.0951024,0.00148237,0.0465131,0.0280658,-0.338464,0.0256359,-0.0131286,0.52849,0.0296154,-0.050758,0.0960208,-0.666773,0.138496,0.100075,0.02061,-0.241661
2.09,0.0636433,0.0715141,-0.137356,-0.00594196,0.0492245,0.0306768,-0.371481,-0.0242519,-0.00562633,0.504391,0.0848582,-0.0992794,0.110186,-0.578606,0.130338,0.206518,0.00932758,-0.165899
2.1,-0.0607643,-0.00432318,-0.0325809,-0.00913758,0.0354613,0.0279324,-0.309483,0.0441667,0.0491055,0.652496,0.0135743,-0.0294512,0.288976,-0.567059,0.157566,0.540196,0.117497,-0.393408
2.11,-0.174841,-0.125707,-0.016202,-0.00517086,0.025901,0.0255299,-0.218661,0.156577,0.0217362,0.733509,-0.0196937,0.109079,0.394366,-0.474281,0.132359,0.70017,0.188923,-0.564299
2.12,0.0027746,0.0191534,-0.0985685,-0.0134588,0.0381449,0.0304774,-0.30214,0.014634,-0.0276628,0.531249,0.0728769,-0.0208559,0.172567,-0.323112,0.0568449,0.282631,0.0626503,-0.199908
2.13,0.0979898,0.163987,-0.102254,-0.0210493,0.042788,0.0313567,-0.421106,-0.129187,0.0285485,0.441272,0.130871,-0.169166,0.152069,-0.214795,0.112361,0.143423,0.00111985,0.0420512
2.14,-0.0177624,0.0505927,-0.0720926,-0.0134214,0.0365361,0.0295487,-0.350588,-0.0168957,0.0726234,0.488225,0.0844965,-0.0526046,0.251933,-0.0231769,0.144875,0.349028,0.0746939,-0.0922163
2.15,-0.0544392,-0.0341838,-0.0870393,-0.00664502,0.0282814,0.0265423,-0.268439,0.0631401,0.0479439,0.461111,0.059555,0.042359,0.209483,0.0967042,0.0949311,0.301875,0.0911692,-0.122495
2.16,-0.0187166,0.0153806,-0.114121,-0.0145588,0.0163273,0.0215047,-0.303424,0.00178779,0.0403025,0.453026,0.0936886,-0.00682458,0.239146,0.0338548,0.107565,0.209515,0.06672,-0.0456387
2.17,-0.0382848,0.044786,-0.107518,-0.0261174,0.017205,0.0220048,-0.333413,-0.0389108,0.0831155,0.466397,0.0965233,-0.0437035,0.368099,0.135621,0.0258809,0.215006,0.136462,-0.0149282
2.18,-0.11277,0.0101791,-0.0996809,-0.0206966,0.022736,0.0227829,-0.329697,-0.00835073,0.0985842,0.469629,0.0731537,-0.0265843,0.505819,0.386894,-0.0548594,0.243899,0.216147,-0.033177
2.19,-0.0545623,-0.031088,-0.0726163,-0.0137911,0.0197861,0.0201752,-0.291777,0.0540061,0.00383895,0.379128,0.0282392,-0.0166399,0.254762,0.496167,0.0582413,0.147591,0.0816488,-0.0361882
2.2,0.0190339,-0.00978573,-0.087938,-0.0217109,0.00827006,0.0186836,-0.283375,0.0281223,-0.0151441,0.313092,0.0378948,-0.0220035,0.105164,0.458906,0.127331,0.0603081,0.00056355,-0.0150287
2.21,-0.0238561,0.0260609,-0.0958338,-0.0275918,-0.00190702,0.0156685,-0.310049,-0.0332225,0.0706794,0.345336,0.0675062,-0.0362638,0.30243,0.453599,0.048068,0.114425,0.100713,-0.0255817
2.22,-0.0289676,-0.0257011,-0.0185249,-0.0228453,-0.000378627,0.0137974,-0.260512,0.0402742,0.0384289,0.303803,-0.0183576,-0.0418587,0.179823,0.596998,0.0589711,0.122822,0.0661994,-0.0527106
2.23,-0.012465,-0.081085,-0.00388613,-0.0213112,-0.000938163,0.0158971,-0.218022,0.118522,-0.0246495,0.244265,-0.0833306,-0.0288502,0.00903116,0.773881,0.169824,0.0857259,-0.0274946,-0.061735
2.24,-0.0360396,-0.0655971,-0.038987,-0.0260367,-0.010016,0.0154845,-0.243525,0.0909889,0.012911,0.247506,-0.0545555,-0.0273614,0.117337,0.852997,0.190278,0.0759814,0.0028468,-0.0688044
2.25,-0.0581238,-0.0506861,-0.0305059,-0.025183,-0.0176183,0.0107382,-0.252935,0.0646948,0.0515625,0.237617,-0.043114,-0.039581,0.212509,0.861793,0.138141,0.0679876,0.0534278,-0.089514
2.26,-0.0570353,-0.0705945,-0.0136124,-0.0189805,-0.0188477,0.00762054,-0.233959,0.0854084,0.0356937,0.184029,-0.0729644,-0.0529661,0.179396,0.902017,0.118744,0.0387957,0.0438836,-0.116283
2.27,-0.0227033,0.0221996,-0.120607,-0.0175452,-0.00271071,0.00819897,-0.322136,-0.0487472,0.0972879,0.0089089,0.0357693,-0.118856,0.305113,1.20106,-0.0493807,-0.198791,0.0992882,-0.282037
2.28,0.0117673,0.122833,-0.168597,-0.0211741,0.000418533,0.00501411,-0.437339,-0.177292,0.147793,-0.0879009,0.147974,-0.206008,0.457156,1.39638,-0.155445,-0.356052,0.138444,-0.454819
2.29,-0.030184,-0.0753961,0.036951,-0.0197611,-0.0401806,0.00212287,-0.320543,0.100182,-0.0126778,0.129439,-0.080157,-0.142584,0.216709,1.05648,0.219904,0.0214919,-0.0284426,-0.278097
2.3,-0.0769595,-0.272885,0.125458,-0.0116446,-0.0566656,0.00645847,-0.162738,0.348161,-0.0862896,0.212165,-0.28101,-0.003769,-0.0290117,0.898092,0.424188,0.241012,-0.109623,-0.0570471
2.31,-0.0561621,-0.193805,-0.0586796,-0.0069173,-0.0309698,0.00859178,-0.195458,0.205068,0.0546436,0.00386918,-0.174715,-0.00400768,0.0700344,1.17875,0.159304,-0.0339594,0.0151237,-0.121742
2.32,0.0145798,0.0100786,-0.279275,-0.0110611,-0.0073656,0.00558007,-0.319906,-0.0993325,0.2449,-0.285075,0.0378043,-0.127565,0.227989,1.59921,-0.134607,-0.453733,0.122864,-0.337917
2.33,0.0551937,0.113678,-0.209175,-0.0121003,-0.0144471,-0.00099183,-0.386028,-0.204105,0.276748,-0.30569,0.150736,-0.214974,0.224814,1.60993,-0.12501,-0.519657,0.0880923,-0.432855
2.34,-0.0452753,-0.0613823,0.076802,-0.00521959,-0.0594977,-0.00396961,-0.295529,0.0859873,0.00909682,0.134805,-0.0135586,-0.0906118,0.147789,0.923756,0.298707,0.114463,-0.0722616,-0.186553
2.35,-0.0644304,-0.179181,0.0501422,-0.00420221,-0.0558772,0.00295994,-0.257656,0.213524,-0.0617882,0.0301397,-0.12269,0.13213,0.14351,1.0788,0.299036,0.122638,-0.0810374,0.018682
2.36,0.0603638,-0.0442956,-0.126468,-0.00944306,-0.0131661,0.000120494,-0.34664,-0.00966354,0.141612,-0.439631,0.0256484,0.133456,0.159135,1.67632,-0.111822,-0.467659,0.0401516,-0.0918715
2.37,-0.00250244,-0.00439235,-0.100303,-0.00772018,-0.0342576,-0.0117976,-0.286555,-0.0602528,0.154802,-0.0910192,0.0437464,0.0639948,0.139073,1.00461,0.043303,-0.00925766,0.0418337,-0.105764
2.38,-0.135951,-0.0944076,-0.0322899,0.000367807,-0.068815,-0.00781665,-0.169861,0.0695645,0.102145,0.292789,-0.077604,0.166664,0.099917,0.42549,0.311228,0.593828,0.0274845,0.0888004
2.39,0.011881,-0.137159,-0.0435808,0.0013096,-0.0436662,0.00120326,-0.310742,0.110311,0.15894,-0.186741,-0.118531,0.219052,0.0711443,1.04702,0.0688068,0.0396549,0.0644336,0.206734
2.4,0.205075,-0.104121,-0.102916,-0.008063,-0.00839513,-0.00170068,-0.46049,0.041373,0.124795,-0.545656,-0.091932,0.0995665,0.0331403,1.26036,-0.177916,-0.573798,0.036246,0.144087
2.41,0.0284271,-0.00654463,-0.134609,-0.00296787,-0.0253803,-0.00837724,-0.258309,-0.0633122,-0.00916069,-0.0380249,-0.0197623,0.0623007,0.0118644,0.38146,0.0356274,-0.0461666,-0.0356092,0.0202064
